name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id
,1464,4208247362,,,0,,,0,-92.63534059999999,41.306611100000005,,
,1465,4208247368,,,0,,,0,-92.6356517,41.3045015,,
,1466,4208268931,,,0,,,0,-92.64171429999999,41.311516,,
,1467,4208268940,,,0,,,0,-92.6380255,41.3027505,,
,1468,4208268949,,,0,,,0,-92.64160859999998,41.3110474,,
,1469,4208307853,,,0,,,0,-92.6495193,41.3105016,,
,1470,4208307872,,,0,,,0,-92.6495187,41.3103271,,
,1471,4208308140,,,0,,,0,-92.6501941,41.3109971,,
,1472,4208308141,,,0,,,0,-92.6481288,41.3108439,,
,1473,4208308144,,,0,,,0,-92.6501946,41.3103246,,
,1474,4208308163,,,0,,,0,-92.646203,41.3108359,,
,1475,4208308182,,,0,,,0,-92.6501945,41.3105016,,
,1476,4208308183,,,0,,,0,-92.6489608,41.3105057,,
,1477,4208308592,,,0,,,0,-92.650355,41.311433,,
,1478,4208308597,,,0,,,0,-92.6456567,41.310844200000005,,
,1479,4208322855,,,0,,,0,-92.6602441,41.312287,,
,1480,4208327098,,,0,,,0,-92.658102,41.3106819,,
,1482,4208327115,crossing,,0,,,0,-92.66023809999999,41.311916100000005,,
,1483,4208327120,,,0,,,0,-92.659945,41.3108208,,
,1485,4208327136,,,0,,,0,-92.6505916,41.3121636,,
,1486,4208327145,,,0,,,0,-92.65240759999999,41.310265,,
,1488,4208327153,,,0,,,0,-92.6524901,41.311142100000005,,
,1490,4208327159,,,0,,,0,-92.65260490000001,41.3111159,,
,1491,4208327167,,,0,,,0,-92.6601495,41.3128102,,
,1492,4208354097,,,0,,,0,-92.6513797,41.3101549,,
,1493,4208354110,,,0,,,0,-92.6506505,41.3096715,,
,1494,4208354117,,,0,,,0,-92.6507735,41.3097278,,
,1495,4208354145,,,0,,,0,-92.65079759999999,41.3101408,,
,1496,4208354152,,,0,,,0,-92.6517873,41.3097117,,
,1497,4208354173,,,0,,,0,-92.6513367,41.3097217,,
,1498,4208395004,,,0,,,0,-92.64750169999999,41.2966671,,
,1499,4208395007,,,0,,,0,-92.64809179999999,41.299367700000005,,
,1500,4208395009,,,0,,,0,-92.6492505,41.2984751,,
,1501,4208395010,,,0,,,0,-92.6480805,41.2975455,,
,1502,4208395012,,,0,,,0,-92.6463253,41.3012091,,
,1503,4208395014,,,0,,,0,-92.6463056,41.296683200000004,,
,1504,4208395015,,,0,,,0,-92.64694920000001,41.300758,,
,1505,4208395017,,,0,,,0,-92.65156529999999,41.2993517,,
,1506,4208395018,,,0,,,0,-92.65053259999999,41.297095299999995,,
,1507,4208395022,,,0,,,0,-92.64691429999999,41.299374799999995,,
,1508,4208395023,,,0,,,0,-92.65157049999999,41.2984662,,
,1509,4208395027,,,0,,,0,-92.6481079,41.3034705,,
,1510,4208395028,,,0,,,0,-92.6480596,41.2962144,,
,1511,4208395029,,,0,,,0,-92.64809720000001,41.3007495,,
,1512,4208395031,,,0,,,0,-92.6505365,41.300149700000006,,
,1513,4208395035,,,0,,,0,-92.6480663,41.296659000000005,,
,1514,4208395037,,,0,,,0,-92.6505433,41.3011248,,
,1515,4208395043,,,0,,,0,-92.64926609999999,41.3001308,,
,1516,4208395046,,,0,,,0,-92.6505379,41.298473200000004,,
,1517,4208395048,,,0,,,0,-92.64809720000001,41.3001391,,
,1518,4208395051,,,0,,,0,-92.6480837,41.2984799,,
,1519,4208395055,,,0,,,0,-92.6486594,41.296661,,
,1520,4208395057,,,0,,,0,-92.6469036,41.296218100000004,,
,1521,4208395060,,,0,,,0,-92.6469008,41.2966731,,
,1522,4208395062,,,0,,,0,-92.64689820000001,41.2971125,,
,1524,4208395072,,,0,,,0,-92.64750440000002,41.2975477,,
,1525,4208395075,,,0,,,0,-92.648073,41.297106899999996,,
,1526,4208395077,,,0,,,0,-92.6486788,41.30014310000001,,
,1527,4208395078,,,0,,,0,-92.64984749999999,41.2989039,,
,1528,4208395079,,,0,,,0,-92.646925,41.2984851,,
,1529,4208395081,,,0,,,0,-92.6498416,41.2966651,,
,1530,4208395083,,,0,,,0,-92.6498496,41.300133,,
,1531,4208395084,,,0,,,0,-92.6492822,41.3018053,,
,1532,4208395087,,,0,,,0,-92.6505356,41.2978701,,
,1533,4208396091,,,0,,,0,-92.64694920000001,41.302643599999996,,
,1534,4208396093,,,0,,,0,-92.6515679,41.3002336,,
,1535,4208396095,,,0,,,0,-92.6469245,41.3011504,,
,1536,4208396097,,,0,,,0,-92.65055090000001,41.298905700000006,,
,1537,4208396098,,,0,,,0,-92.65157059999999,41.2970914,,
,1538,4208396100,,,0,,,0,-92.650534,41.297624,,
,1539,4208396102,,,0,,,0,-92.64750740000001,41.3001492,,
,1540,4208396106,,,0,,,0,-92.6505487,41.299350399999994,,
,1541,4208396110,,,0,,,0,-92.64926659999999,41.3007418,,
,1542,4208396112,,,0,,,0,-92.6486593,41.297549700000005,,
,1543,4208396118,,,0,,,0,-92.6451166,41.3012131,,
,1544,4208396119,,,0,,,0,-92.64927469999999,41.303475799999994,,
,1545,4208413852,,,0,,,0,-92.65744409999999,41.2966449,,
,1546,4208413854,,,0,,,0,-92.65393370000001,41.29667020000001,,
,1547,4208413860,,,0,,,0,-92.6549689,41.3015585,,
,1548,4208413867,,,0,,,0,-92.655087,41.29934779999999,,
,1549,4208413870,,,0,,,0,-92.6539197,41.298891600000005,,
,1550,4208413873,,,0,,,0,-92.6533369,41.3006711,,
,1551,4208413878,,,0,,,0,-92.6586329,41.2970941,,
,1552,4208413879,,,0,,,0,-92.65625909999999,41.2979689,,
,1553,4208413880,,,0,,,0,-92.6527427,41.298458000000004,,
,1554,4208413882,,,0,,,0,-92.6545093,41.298899799999994,,
,1555,4208413883,,,0,,,0,-92.659805,41.2979668,,
,1556,4208413886,,,0,,,0,-92.65450240000001,41.299784499999994,,
,1557,4208414392,,,0,,,0,-92.656863,41.2975658,,
,1558,4208414395,,,0,,,0,-92.65393370000001,41.2962086,,
,1559,4208414397,,,0,,,0,-92.6556869,41.30153920000001,,
,1560,4208414398,,,0,,,0,-92.6592012,41.2975719,,
,1561,4208414399,,,0,,,0,-92.65334370000001,41.298899799999994,,
,1562,4208414401,,,0,,,0,-92.6550918,41.298899600000006,,
,1563,4208414402,,,0,,,0,-92.65914120000001,41.301095399999994,,
,1564,4208414403,,,0,,,0,-92.6544995,41.300667,,
,1565,4208414404,,,0,,,0,-92.6666439,41.304557700000004,,
,1566,4208414405,,,0,,,0,-92.65392290000001,41.29708660000001,,
,1567,4208414407,,,0,,,0,-92.6545004,41.3015617,,
,1568,4208414411,,,0,,,0,-92.6527454,41.2993519,,
,1569,4208414415,,,0,,,0,-92.65978890000001,41.2984594,,
,1570,4208414419,,,0,,,0,-92.65568959999999,41.2989059,,
,1572,4208414425,,,0,,,0,-92.65451829999999,41.2977613,,
,1573,4208414428,,,0,,,0,-92.6539202,41.297771399999995,,
,1574,4208414429,,,0,,,0,-92.6527536,41.297084999999996,,
,1576,4208414431,,,0,,,0,-92.6533439,41.2997885,,
,1577,4208414432,,,0,,,0,-92.6574361,41.2975616,,
,1578,4208414434,,,0,,,0,-92.65802590000001,41.2979749,,
,1579,4208414436,,,0,,,0,-92.6533386,41.29776939999999,,
,1580,4208414439,,,0,,,0,-92.65803659999999,41.2966489,,
,1581,4208414441,,,0,,,0,-92.6592107,41.2966348,,
,1582,4208414446,,,0,,,0,-92.6539176,41.2984592,,
,1583,4208414451,,,0,,,0,-92.6562699,41.2975775,,
,1584,4208414452,,,0,,,0,-92.66678459999999,41.3046086,,
,1585,4208414453,,,0,,,0,-92.6556897,41.297983,,
,1586,4208414456,,,0,,,0,-92.6568636,41.2979749,,
,1587,4208414459,,,0,,,0,-92.65157059999999,41.2976323,,
,1588,4208414462,,,0,,,0,-92.6586362,41.296648600000005,,
,1589,4208414463,,,0,,,0,-92.6580285,41.2975638,,
,1590,4208414464,,,0,,,0,-92.65497140000001,41.30229979999999,,
,1591,4208414474,,,0,,,0,-92.6550897,41.298463,,
,1592,4208414475,,,0,,,0,-92.6591994,41.297983,,
,1593,4208414488,,,0,,,0,-92.65274009999999,41.3011214,,
,1594,4208414491,,,0,,,0,-92.6556892,41.297771399999995,,
,1595,4208414497,,,0,,,0,-92.6527374,41.300239700000006,,
,1596,4208414498,,,0,,,0,-92.6556888,41.2975699,,
,1597,4209893459,,,0,,,0,-92.6193664,41.298657,,
,1599,4209893477,,,0,,,0,-92.61871049999999,41.2975375,,
,1601,4209893641,,,0,,,0,-92.6186917,41.2974489,,
,1602,4209893681,,,0,,,0,-92.6193927,41.298396000000004,,
,1603,4209893686,,,0,,,0,-92.61886340000001,41.2977934,,
,1604,4209893820,,,0,,,0,-92.61926070000001,41.2985654,,
,1605,4209922742,,,0,,,0,-92.6319324,41.280811799999995,,
,1606,4209922745,crossing,,0,,,0,-92.6314052,41.274023299999996,,
,1607,4209922764,,,0,,,0,-92.63176999999999,41.280822799999996,,
,1608,4209923301,,,0,,,0,-92.6299874,41.27077070000001,,
,1610,4209923312,,,0,,,0,-92.6293509,41.27079929999999,,
,1614,4211939893,,,0,,,0,-92.6367945,41.2766281,,
,1616,4211939903,,,0,,,0,-92.63793079999999,41.2761078,,
,1617,4211941030,,,0,,,0,-92.6424564,41.276923700000005,,
,1618,4211941032,,,0,,,0,-92.6413209,41.2765881,,
,1619,4211941037,,,0,,,0,-92.640206,41.2771575,,
,1620,4213238307,,,0,,,0,-92.6386724,41.27741029999999,,
,1621,4213238319,,,0,,,0,-92.6397843,41.2769309,,
,1622,4213238331,,,0,,,0,-92.6386657,41.2774891,,
,1623,4213238333,,,0,,,0,-92.64035859999998,41.274653799999996,,
,1624,4213265295,crossing,,0,,,0,-92.6381777,41.2707302,,
,1625,4213265347,crossing,,0,,,0,-92.6375527,41.27046,,
,1626,4213268103,,,0,,,0,-92.63914809999999,41.2716921,,
,1627,4213268110,,,0,,,0,-92.6387003,41.271169799999996,,
,1628,4213268247,,,0,,,0,-92.63862040000001,41.275294,,
,1629,4213268289,,,0,,,0,-92.6382739,41.270720399999995,,
,1630,4213268389,,,0,,,0,-92.63759379999999,41.2704124,,
,1631,4213286713,,,0,,,0,-92.6338565,41.2741021,,
,1633,4213286718,,,0,,,0,-92.63332690000001,41.2743993,,
,1634,4213286728,,,0,,,0,-92.6377941,41.2715829,,
,1635,4213286733,,,0,,,0,-92.6336448,41.2734093,,
,1636,4213286734,,,0,,,0,-92.6311503,41.274302299999995,,
,1637,4213286735,,,0,,,0,-92.6329984,41.2738971,,
,1639,4213286756,,,0,,,0,-92.6331325,41.2738084,,
,1640,4213286759,,,0,,,0,-92.63535329999999,41.2732944,,
,1641,4213286774,,,0,,,0,-92.64014909999999,41.2699943,,
,1642,4213286778,,,0,,,0,-92.633162,41.2738951,,
,1644,4213288890,,,0,,,0,-92.6338646,41.2743077,,
,1645,4213288899,,,0,,,0,-92.6332853,41.2734012,,
,1646,4213288926,,,0,,,0,-92.637762,41.2693815,,
,1648,4213288965,,,0,,,0,-92.63332559999999,41.2738959,,
,1650,4213288972,,,0,,,0,-92.63593540000001,41.2723006,,
,1652,4213289118,,,0,,,0,-92.635812,41.2721232,,
,1653,4213289128,,,0,,,0,-92.64018940000001,41.2692867,,
,1654,4213289135,,,0,,,0,-92.64010350000001,41.2701476,,
,1657,4213289157,,,0,,,0,-92.6399775,41.2691295,,
,1658,4213289161,,,0,,,0,-92.63323709999999,41.2736653,,
,1659,4213289166,,,0,,,0,-92.63086059999999,41.27480429999999,,
,1660,4213289177,,,0,,,0,-92.6335723,41.2738971,,
,1661,4213289186,,,0,,,0,-92.6401143,41.2692162,,
,1663,4213290984,,,0,,,0,-92.6319493,41.2752417,,
,1666,4213291963,crossing,,0,,,0,-92.6340527,41.270471,,
,1667,4213291983,,,0,,,0,-92.63401490000001,41.269687899999994,,
,1669,4213291988,,,0,,,0,-92.63383520000001,41.269724200000006,,
,1671,4213294098,,,0,,,0,-92.6339809,41.2704233,,
,1673,4213294134,,,0,,,0,-92.6355089,41.268941999999996,,
,1676,4213294152,,,0,,,0,-92.633913,41.2718994,,
,1678,4213294166,,,0,,,0,-92.6359702,41.2681578,,
,1679,4213294179,,,0,,,0,-92.63583879999999,41.268923799999996,,
,1683,4213294216,,,0,,,0,-92.6338272,41.2722885,,
,1684,4213294224,,,0,,,0,-92.63571540000001,41.268806899999994,,
,1685,4213294226,,,0,,,0,-92.6340846,41.269619399999996,,
,1687,4213294229,,,0,,,0,-92.630933,41.2684299,,
,1688,4213294235,,,0,,,0,-92.6296823,41.2683916,,
,1692,4213302313,,,0,,,0,-92.6311825,41.275253799999994,,
,1693,4213302315,,,0,,,0,-92.6315594,41.2749072,,
,1695,4213302344,,,0,,,0,-92.62960799999999,41.27403220000001,,
,1697,4213302349,,,0,,,0,-92.6315634,41.275203399999995,,
,1699,4213302361,,,0,,,0,-92.631322,41.2759049,,
,1700,4213302500,,,0,,,0,-92.6289563,41.27397979999999,,
,1701,4213302509,,,0,,,0,-92.6309717,41.27526829999999,,
,1703,4213302515,,,0,,,0,-92.6290475,41.2770035,,
,1704,4213302518,,,0,,,0,-92.6294283,41.275056299999996,,
,1710,4213302696,,,0,,,0,-92.6310886,41.2767354,,
,1711,4213302700,,,0,,,0,-92.63133540000001,41.2760097,,
,1714,4213302728,,,0,,,0,-92.629725,41.273883000000005,,
,1715,4213302750,,,0,,,0,-92.6296751,41.2748587,,
,1718,4213302763,,,0,,,0,-92.6318322,41.2752299,,
,1720,4213302769,,,0,,,0,-92.63135679999999,41.275203399999995,,
,1722,4213310897,,,0,,,0,-92.6425222,41.2802113,,
,1723,4213310903,,,0,,,0,-92.6436038,41.2802109,,
,1724,4213310920,,,0,,,0,-92.6436281,41.28012639999999,,
,1725,4213310960,,,0,,,0,-92.6415305,41.2805477,,
,1726,4213310968,,,0,,,0,-92.6437,41.2802109,,
,1727,4213310972,,,0,,,0,-92.64094109999999,41.2801641,,
,1728,4213319891,,,0,,,0,-92.6454103,41.280271299999995,,
,1729,4213319898,,,0,,,0,-92.64472669999999,41.276239600000004,,
,1730,4213319908,,,0,,,0,-92.643011,41.2767132,,
,1731,4213319923,,,0,,,0,-92.64422629999999,41.276239700000005,,
,1732,4213319955,,,0,,,0,-92.6449862,41.277793599999995,,
,1733,4213319960,,,0,,,0,-92.6443093,41.280170700000006,,
,1734,4213319961,,,0,,,0,-92.6443065,41.2803717,,
,1735,4213319975,,,0,,,0,-92.6437434,41.2767119,,
,1736,4213319976,,,0,,,0,-92.644017,41.280166799999996,,
,1737,4213319979,,,0,,,0,-92.644017,41.279892600000004,,
,1738,4213319983,,,0,,,0,-92.6445185,41.2784748,,
,1739,4213319994,,,0,,,0,-92.6442262,41.2764572,,
,1740,4213319995,,,0,,,0,-92.6440143,41.2804227,,
,1741,4213364919,,,0,,,0,-92.631158,41.2752589,,
,1742,4213364944,,,0,,,0,-92.6311235,41.27474779999999,,
,1743,4213364950,,,0,,,0,-92.6742573,41.284544200000006,,
,1744,4213366789,,,0,,,0,-92.64508070000001,41.2884963,,
,1746,4214752358,,,0,,,0,-92.6554363,41.2773751,,
,1747,4214786702,,,0,,,0,-92.6563402,41.2781411,,
,1749,4214786748,,,0,,,0,-92.6552298,41.277804499999995,,
,1750,4214786752,,,0,,,0,-92.6559728,41.2780907,,
,1751,4214786767,,,0,,,0,-92.6556428,41.278024200000004,,
,1752,4214786798,,,0,,,0,-92.6558065,41.2787539,,
,1753,4214786829,,,0,,,0,-92.6550394,41.2780786,,
,1754,4214786842,,,0,,,0,-92.6552888,41.277998,,
,1756,4214786858,,,0,,,0,-92.65549,41.2780101,,
,1757,4214786878,,,0,,,0,-92.6559969,41.2783386,,
,1758,4214786884,,,0,,,0,-92.6566202,41.277043,,
,1759,4214786892,,,0,,,0,-92.6565199,41.278766,,
,1760,4214786906,,,0,,,0,-92.65643680000001,41.2777964,,
,1767,4214812079,,,0,,,0,-92.6589795,41.2810175,,
,1768,4214812081,,,0,,,0,-92.65913509999999,41.2810416,,
,1778,4214812367,,,0,,,0,-92.6591592,41.2815794,,
,1784,4214812425,,,0,,,0,-92.65757099999999,41.2813512,,
,1792,4214812509,,,0,,,0,-92.6586614,41.2811985,,
,1797,4214812561,,,0,,,0,-92.6591565,41.28123720000001,,
,1799,4214812579,,,0,,,0,-92.65893659999999,41.2812029,,
,1801,4214812594,,,0,,,0,-92.658376,41.281341999999995,,
,1804,4214812602,,,0,,,0,-92.6584431,41.2814347,,
,1809,4214831992,,,0,,,0,-92.67941390000001,41.274109499999994,,
,1812,4216558940,,,0,,,0,-92.6591931,41.2842525,,
,1813,4216568049,,,0,,,0,-92.6513382,41.2808777,,
,1814,4216568064,,,0,,,0,-92.6519095,41.280787,,
,1815,4216568077,,,0,,,0,-92.6516856,41.280902600000005,,
,1816,4216568106,,,0,,,0,-92.6509922,41.28115579999999,,
,1817,4216568117,,,0,,,0,-92.6507227,41.280995399999995,,
,1818,4216568121,,,0,,,0,-92.6528417,41.2807688,,
,1819,4216568127,,,0,,,0,-92.6509305,41.2809583,,
,1820,4216568137,,,0,,,0,-92.6511679,41.2809712,,
,1821,4216585143,,,0,,,0,-92.6563111,41.2838306,,
,1822,4216585145,,,0,,,0,-92.659126,41.284159700000004,,
,1823,4216585162,,,0,,,0,-92.655603,41.2852703,,
,1824,4216585183,,,0,,,0,-92.657974,41.284284,,
,1825,4216586394,,,0,,,0,-92.6556089,41.2846103,,
,1826,4216586398,,,0,,,0,-92.6563151,41.284083100000004,,
,1827,4216586407,,,0,,,0,-92.6563088,41.283646000000005,,
,1828,4216586409,crossing,,0,,,0,-92.6591985,41.284087799999995,,
,1829,4216586418,,,0,,,0,-92.65919579999999,41.28416179999999,,
,1830,4216586423,,,0,,,0,-92.6593446,41.2842276,,
,1833,4216604773,,,0,,,0,-92.6584032,41.2817242,,
,1834,4216604774,,,0,,,0,-92.6583925,41.2818996,,
,1835,4216604775,,,0,,,0,-92.6568676,41.2829403,,
,1836,4216604776,,,0,,,0,-92.65810809999999,41.281620200000006,,
,1838,4216604782,,,0,,,0,-92.657931,41.281681899999995,,
,1839,4216604783,,,0,,,0,-92.6586768,41.281986200000006,,
,1841,4216608209,,,0,,,0,-92.6582999,41.282065700000004,,
,1842,4216608211,,,0,,,0,-92.6544751,41.2804773,,
,1844,4216608221,,,0,,,0,-92.6582986,41.2818975,,
,1845,4216608225,,,0,,,0,-92.6567845,41.2828597,,
,1846,4216608234,,,0,,,0,-92.65696690000001,41.282883899999995,,
,1847,4216608240,,,0,,,0,-92.65424820000001,41.2818792,,
,1848,4216608245,,,0,,,0,-92.65608320000001,41.282740000000004,,
,1850,4216608255,,,0,,,0,-92.6576795,41.2817814,,
,1852,4216608263,,,0,,,0,-92.6583025,41.2822725,,
,1853,4216608267,,,0,,,0,-92.6583619,41.2822725,,
,1855,4216608273,,,0,,,0,-92.6582959,41.2817242,,
,1856,4216608281,,,0,,,0,-92.6586798,41.2821592,,
,1857,4216608289,,,0,,,0,-92.6598247,41.2815819,,
,1858,4216608293,,,0,,,0,-92.6530819,41.2819104,,
,1860,4216608295,,,0,,,0,-92.65904959999999,41.281579,,
,1861,4216608299,,,0,,,0,-92.6588752,41.281655799999996,,
,1862,4216608304,,,0,,,0,-92.6579365,41.281791,,
,1863,4216608307,crossing,,0,,,0,-92.6565317,41.2831749,,
,1865,4216608328,,,0,,,0,-92.6588726,41.2815783,,
,1867,4216608335,,,0,,,0,-92.6576723,41.282013299999996,,
,1868,4216608338,,,0,,,0,-92.65779090000001,41.2829013,,
,1869,4216608340,,,0,,,0,-92.6585427,41.2813916,,
,1872,4216608368,,,0,,,0,-92.658548,41.281577,,
,1873,4216608373,,,0,,,0,-92.65867850000001,41.282083,,
,1874,4216608383,,,0,,,0,-92.6591193,41.2817383,,
,1877,4216608396,,,0,,,0,-92.653201,41.2825816,,
,1878,4216608408,,,0,,,0,-92.65971929999999,41.281739200000004,,
,1879,4216608413,,,0,,,0,-92.6586714,41.281577500000004,,
,1880,4216608414,,,0,,,0,-92.65737440000001,41.281952000000004,,
,1881,4216608417,,,0,,,0,-92.6583349,41.282379299999995,,
,1882,4216608418,,,0,,,0,-92.658295,41.2815891,,
,1885,4216608432,,,0,,,0,-92.6581135,41.2817062,,
,1886,4216608438,,,0,,,0,-92.65999790000001,41.2817948,,
,1891,4216657675,crossing,,0,,,0,-92.655123,41.2827159,,
,1898,4216657686,,,0,,,0,-92.6549579,41.2827005,,
,1905,4216701378,,,0,,,0,-92.6663428,41.278648700000005,,
,1912,4216701476,,,0,,,0,-92.6660911,41.278791600000005,,
,1916,4216701523,,,0,,,0,-92.6545035,41.29213,,
,1918,4218299661,,,0,,,0,-92.6616379,41.279507200000005,,
,1919,4218299664,,,0,,,0,-92.66121940000001,41.280664200000004,,
,1920,4218299668,,,0,,,0,-92.6599885,41.2794971,,
,1921,4218309791,,,0,,,0,-92.66184709999999,41.2802188,,
,1922,4218309799,,,0,,,0,-92.66121679999999,41.279837799999996,,
,1923,4218309801,,,0,,,0,-92.6614018,41.279481,,
,1924,4218309809,,,0,,,0,-92.6615815,41.2808376,,
,1925,4218309814,,,0,,,0,-92.6615225,41.2804647,,
,1926,4218309817,,,0,,,0,-92.6616459,41.280517100000004,,
,1927,4218309829,,,0,,,0,-92.6614501,41.2793419,,
,1928,4218309835,,,0,,,0,-92.661375,41.2804062,,
,1929,4218309841,,,0,,,0,-92.661249,41.28097460000001,,
,1930,4218309842,,,0,,,0,-92.661375,41.2803719,,
,1931,4218309844,,,0,,,0,-92.66111219999999,41.2794218,,
,1932,4218309857,,,0,,,0,-92.661139,41.279517299999995,,
,1933,4218309869,,,0,,,0,-92.66201070000001,41.279472999999996,,
,1934,4218309871,,,0,,,0,-92.6612999,41.28053320000001,,
,1935,4218309876,,,0,,,0,-92.6616647,41.281017,,
,1936,4218309883,,,0,,,0,-92.6614689,41.281541,,
,1937,4218309886,,,0,,,0,-92.661434,41.281025,,
,1938,4218309888,,,0,,,0,-92.6615252,41.2804909,,
,1939,4218311997,,,0,,,0,-92.6656531,41.2814987,,
,1940,4218312002,,,0,,,0,-92.66540909999999,41.281369700000006,,
,1941,4218312003,,,0,,,0,-92.6650362,41.2817506,,
,1942,4218312025,,,0,,,0,-92.66650340000001,41.28171029999999,,
,1943,4218312029,,,0,,,0,-92.6645308,41.2801184,,
,1945,4218312052,,,0,,,0,-92.6653527,41.281603499999996,,
,1949,4218330810,,,0,,,0,-92.666954,41.281811100000006,,
,1951,4218330829,,,0,,,0,-92.6656719,41.2820913,,
,1955,4218330854,,,0,,,0,-92.6670184,41.2818172,,
,1960,4218331831,,,0,,,0,-92.6658355,41.280636,,
,1961,4218341148,,,0,,,0,-92.6615011,41.2852802,,
,1962,4218341150,,,0,,,0,-92.6591934,41.2910776,,
,1964,4218341179,,,0,,,0,-92.66297359999999,41.2843628,,
,1966,4218341182,,,0,,,0,-92.6627416,41.284488200000006,,
,1967,4218347210,,,0,,,0,-92.6622186,41.2845849,,
,1968,4218347218,,,0,,,0,-92.6622223,41.2847695,,
,1969,4218347223,,,0,,,0,-92.66297759999999,41.2843028,,
,1970,4218347227,,,0,,,0,-92.6600269,41.2910802,,
,1971,4218358411,,,0,,,0,-92.6588229,41.2872232,,
,1972,4218378747,,,0,,,0,-92.66365359999999,41.2943736,,
,1973,4218379000,turning_circle,,0,,,0,-92.66291190000001,41.293643700000004,,
,1974,4218379027,turning_circle,,0,,,0,-92.6620934,41.2936458,,
,1975,4218379036,,,0,,,0,-92.6648958,41.294073499999996,,
,1976,4218379045,,,0,,,0,-92.6634926,41.2944381,,
,1977,4218379058,,,0,,,0,-92.6636287,41.29419179999999,,
,1978,4218379066,,,0,,,0,-92.66228829999999,41.2941781,,
,1979,4218379075,,,0,,,0,-92.663763,41.2942891,,
,1980,4218379098,,,0,,,0,-92.6635342,41.29422329999999,,
,1981,4218379100,,,0,,,0,-92.66275470000001,41.2950549,,
,1982,4218379112,,,0,,,0,-92.6628046,41.2952862,,
,1983,4218415684,,,0,,,0,-92.6697023,41.2958626,,
,1984,4218421235,,,0,,,0,-92.6698657,41.2953256,,
,1985,4218421242,,,0,,,0,-92.66931170000001,41.2961277,,
,1987,4218421273,,,0,,,0,-92.67128259999998,41.2967182,,
,1988,4218421298,,,0,,,0,-92.663788,41.2905454,,
,1989,4218421334,,,0,,,0,-92.6648819,41.2911613,,
,1990,4218421338,,,0,,,0,-92.667966,41.3040755,,
,1991,4218421359,,,0,,,0,-92.6660957,41.2925064,,
,1992,4218421362,,,0,,,0,-92.6616566,41.2899456,,
,1993,4218421368,,,0,,,0,-92.6713752,41.2981903,,
,1994,4218421386,,,0,,,0,-92.6690849,41.295068799999996,,
,1995,4218421404,,,0,,,0,-92.66373940000001,41.2910282,,
,1996,4218455873,,,0,,,0,-92.66188740000001,41.3021953,,
,1997,4218457950,,,0,,,0,-92.6607892,41.3006313,,
,1998,4218457960,crossing,,0,,,0,-92.6670802,41.3040003,,
,1999,4218457962,,,0,,,0,-92.6699417,41.3040216,,
,2000,4218457985,,,0,,,0,-92.6619232,41.304689399999994,,
,2001,4218457988,,,0,,,0,-92.660248,41.30343679999999,,
,2002,4218458005,,,0,,,0,-92.66642370000001,41.301548499999996,,
,2004,4218458022,,,0,,,0,-92.6618941,41.3034467,,
,2006,4218458041,,,0,,,0,-92.66191690000001,41.3012648,,
,2007,4218458052,crossing,,0,,,0,-92.66683259999999,41.3037352,,
,2008,4218458069,,,0,,,0,-92.6608709,41.3046987,,
,2009,4218458082,,,0,,,0,-92.6608183,41.3021915,,
,2010,4218458088,,,0,,,0,-92.6608402,41.3034404,,
,2011,4218458099,crossing,,0,,,0,-92.6668494,41.303667499999996,,
,2012,4218458124,crossing,,0,,,0,-92.666996,41.303968100000006,,
,2013,4218467302,,,0,,,0,-92.66851770000001,41.3027318,,
,2014,4218467305,,,0,,,0,-92.66852309999999,41.3032539,,
,2015,4218467313,,,0,,,0,-92.66808979999999,41.3023594,,
,2016,4218467328,,,0,,,0,-92.6687162,41.3014708,,
,2017,4218467330,,,0,,,0,-92.6658892,41.3033221,,
,2018,4218467340,,,0,,,0,-92.66904609999999,41.3016034,,
,2019,4218467345,,,0,,,0,-92.668102,41.3014669,,
,2020,4218467346,,,0,,,0,-92.66677740000002,41.302600299999995,,
,2021,4218467347,,,0,,,0,-92.6677097,41.3032756,,
,2022,4218467359,,,0,,,0,-92.66930359999999,41.303251700000004,,
,2023,4218467361,,,0,,,0,-92.6687108,41.3017424,,
,2024,4218467365,,,0,,,0,-92.6694136,41.304701,,
,2025,4240690689,,,0,,,0,-92.65100550000001,41.2989055,,
,2026,4240690690,,,0,,,0,-92.6556689,41.292134399999995,,
,2027,4240690691,,,0,,,0,-92.6504236,41.2880296,,
,2028,4240690692,,,0,,,0,-92.63739340000001,41.2880001,,
,2029,4376096829,,,0,,,0,-92.5967445,41.3385182,,
,2031,4376096835,,,0,,,0,-92.5973328,41.3405466,,
,2032,4517972633,,,0,,,0,-92.7049031,41.267757700000004,,
,2033,4709215102,,,0,,,0,-92.6219602,41.3025672,,
,2034,4709215119,,,0,,,0,-92.6206636,41.300384,,
,2035,4842894741,,,0,,,0,-92.6646849,41.3125958,,
,2036,4842894746,,,0,,,0,-92.6604405,41.311364000000005,,
,2038,4842894772,,,0,,,0,-92.66046259999999,41.312806099999996,,
,2041,4842895121,,,0,,,0,-92.6647578,41.3105585,,
,2043,6056558517,,,0,,,0,-92.6224724,41.332958700000006,,
,2044,6056558526,,,0,,,0,-92.6209475,41.3324108,,
,2045,6056558531,,,0,,,0,-92.6211863,41.33231370000001,,
