link_id,name,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry
1059,B Avenue East,1427,343,,48.05529399366736,1,29,,residential,6,"LINESTRING (-92.6409357 41.2971369, -92.6403605 41.2971416)"
1060,B Avenue East,343,1427,,48.05529399366736,1,29,,residential,6,"LINESTRING (-92.6403605 41.2971416, -92.6409357 41.2971369)"
1061,B Avenue East,343,1421,,48.52936365262615,1,29,,residential,6,"LINESTRING (-92.6403605 41.2971416, -92.6397796 41.297144)"
1062,B Avenue East,1421,343,,48.52936365262615,1,29,,residential,6,"LINESTRING (-92.6397796 41.297144, -92.6403605 41.2971416)"
1063,B Avenue East,1421,390,,48.69616883913017,1,29,,residential,6,"LINESTRING (-92.6397796 41.297144, -92.6391967 41.2971421)"
1064,B Avenue East,390,1421,,48.69616883913017,1,29,,residential,6,"LINESTRING (-92.6391967 41.2971421, -92.6397796 41.297144)"
1065,B Avenue East,390,1420,,49.22799261798846,1,29,,residential,6,"LINESTRING (-92.6391967 41.2971421, -92.63860750000001 41.297149)"
1066,B Avenue East,1420,390,,49.22799261798846,1,29,,residential,6,"LINESTRING (-92.63860750000001 41.297149, -92.6391967 41.2971421)"
1067,B Avenue East,1420,425,,49.37322888891761,1,29,,residential,6,"LINESTRING (-92.63860750000001 41.297149, -92.63801650000001 41.2971516)"
1068,B Avenue East,425,1420,,49.37322888891761,1,29,,residential,6,"LINESTRING (-92.63801650000001 41.2971516, -92.63860750000001 41.297149)"
1069,B Avenue East,425,537,,196.26997161756302,1,29,,residential,6,"LINESTRING (-92.63801650000001 41.2971516, -92.63566710000001 41.2971537)"
1070,B Avenue East,537,425,,196.26997161756302,1,29,,residential,6,"LINESTRING (-92.63566710000001 41.2971537, -92.63801650000001 41.2971516)"
1071,B Avenue East,537,1385,,47.210991806153096,1,29,,residential,6,"LINESTRING (-92.63566710000001 41.2971537, -92.635102 41.2971579)"
1072,B Avenue East,1385,537,,47.210991806153096,1,29,,residential,6,"LINESTRING (-92.635102 41.2971579, -92.63566710000001 41.2971537)"
1073,B Avenue East,1385,538,,50.13447143750037,1,29,,residential,6,"LINESTRING (-92.635102 41.2971579, -92.6345019 41.297154)"
1074,B Avenue East,538,1385,,50.13447143750037,1,29,,residential,6,"LINESTRING (-92.6345019 41.297154, -92.635102 41.2971579)"
1075,B Avenue East,538,1424,,45.11274624810722,1,29,,residential,6,"LINESTRING (-92.6345019 41.297154, -92.6339619 41.2971514)"
1076,B Avenue East,1424,538,,45.11274624810722,1,29,,residential,6,"LINESTRING (-92.6339619 41.2971514, -92.6345019 41.297154)"
1077,B Avenue East,1424,539,,53.817448288146295,1,29,,residential,6,"LINESTRING (-92.6339619 41.2971514, -92.63331770000001 41.2971539)"
1078,B Avenue East,539,1424,,53.817448288146295,1,29,,residential,6,"LINESTRING (-92.63331770000001 41.2971539, -92.6339619 41.2971514)"
1079,B Avenue East,539,540,,120.01593439472558,1,29,,residential,6,"LINESTRING (-92.63331770000001 41.2971539, -92.6318811 41.2971598)"
1080,B Avenue East,540,539,,120.01593439472558,1,29,,residential,6,"LINESTRING (-92.6318811 41.2971598, -92.63331770000001 41.2971539)"
1081,B Avenue East,541,542,,319.2737660777421,1,29,,residential,6,"LINESTRING (-92.62526200000001 41.2970696, -92.625394 41.2970799, -92.6255324 41.297092, -92.6257974 41.2970996, -92.6262364 41.2970325, -92.6277377 41.2971077, -92.62831250000001 41.2970781, -92.62864399999999 41.2971488, -92.6290549 41.2971601)"
1082,B Avenue East,542,541,,319.2737660777422,1,29,,residential,6,"LINESTRING (-92.6290549 41.2971601, -92.62864399999999 41.2971488, -92.62831250000001 41.2970781, -92.6277377 41.2971077, -92.6262364 41.2970325, -92.6257974 41.2970996, -92.6255324 41.297092, -92.625394 41.2970799, -92.62526200000001 41.2970696)"
1083,Forrest Avenue,934,69,,122.89958641822878,1,29,,residential,6,"LINESTRING (-92.6480351 41.3308769, -92.649507 41.330878)"
1084,Forrest Avenue,69,934,,122.89958641822878,1,29,,residential,6,"LINESTRING (-92.649507 41.330878, -92.6480351 41.3308769)"
1085,Forrest Avenue,69,543,,93.64028364428677,1,29,,residential,6,"LINESTRING (-92.649507 41.330878, -92.6506272 41.3309182)"
1086,Forrest Avenue,543,69,,93.64028364428677,1,29,,residential,6,"LINESTRING (-92.6506272 41.3309182, -92.649507 41.330878)"
1087,Peasley Avenue,544,545,,98.53413732604851,1,29,,residential,6,"LINESTRING (-92.64157109999999 41.308255, -92.64275069999999 41.3082653)"
1088,Peasley Avenue,545,544,,98.53413732604851,1,29,,residential,6,"LINESTRING (-92.64275069999999 41.3082653, -92.64157109999999 41.308255)"
1089,Peasley Avenue,545,209,,91.89851959222692,1,29,,residential,6,"LINESTRING (-92.64275069999999 41.3082653, -92.6438509 41.3082586)"
1090,Peasley Avenue,209,545,,91.89851959222692,1,29,,residential,6,"LINESTRING (-92.6438509 41.3082586, -92.64275069999999 41.3082653)"
1091,Peasley Avenue,209,861,,73.06035387955124,1,29,,residential,6,"LINESTRING (-92.6438509 41.3082586, -92.6447256 41.3082588)"
1092,Peasley Avenue,861,209,,73.06035387955124,1,29,,residential,6,"LINESTRING (-92.6447256 41.3082588, -92.6438509 41.3082586)"
1093,Owen Avenue,546,547,,1731.5695986646729,1,29,,residential,6,"LINESTRING (-92.59361199999999 41.314349, -92.593553 41.318239, -92.593401 41.318514, -92.59148999999999 41.320047, -92.591247 41.320459, -92.591188 41.324326, -92.590581 41.324486, -92.590339 41.324875, -92.5902004 41.3289277)"
1094,Owen Avenue,547,546,,1731.5695986646729,1,29,,residential,6,"LINESTRING (-92.5902004 41.3289277, -92.590339 41.324875, -92.590581 41.324486, -92.591188 41.324326, -92.591247 41.320459, -92.59148999999999 41.320047, -92.593401 41.318514, -92.593553 41.318239, -92.59361199999999 41.314349)"
1095,H Avenue East,167,183,,100.69272300368836,1,29,,residential,6,"LINESTRING (-92.64512209999999 41.3016791, -92.64391670000001 41.3016778)"
1096,H Avenue East,183,167,,100.69272300368836,1,29,,residential,6,"LINESTRING (-92.64391670000001 41.3016778, -92.64512209999999 41.3016791)"
1097,H Avenue East,345,1429,,48.40924804271723,1,29,,residential,6,"LINESTRING (-92.6403749 41.3016658, -92.6409544 41.3016631)"
1098,H Avenue East,1429,345,,48.40924804271723,1,29,,residential,6,"LINESTRING (-92.6409544 41.3016631, -92.6403749 41.3016658)"
1099,H Avenue East,1429,548,,48.69333223055791,1,29,,residential,6,"LINESTRING (-92.6409544 41.3016631, -92.6415373 41.3016603)"
1100,H Avenue East,548,1429,,48.69333223055791,1,29,,residential,6,"LINESTRING (-92.6415373 41.3016603, -92.6409544 41.3016631)"
1101,5th Avenue East,549,1218,,89.87622917440916,1,25,,residential,6,"LINESTRING (-92.6319226 41.2908901, -92.6329983 41.2908833)"
1102,5th Avenue East,1218,549,,89.87622917440916,1,25,,residential,6,"LINESTRING (-92.6329983 41.2908833, -92.6319226 41.2908901)"
1103,5th Avenue East,1218,550,,121.60906080107263,1,25,,residential,6,"LINESTRING (-92.6329983 41.2908833, -92.6344538 41.2908741)"
1104,5th Avenue East,550,1218,,121.60906080107263,1,25,,residential,6,"LINESTRING (-92.6344538 41.2908741, -92.6329983 41.2908833)"
1105,5th Avenue East,550,1237,,49.831033388525114,1,25,,residential,6,"LINESTRING (-92.6344538 41.2908741, -92.63505019999999 41.2908788)"
1106,5th Avenue East,1237,550,,49.831033388525114,1,25,,residential,6,"LINESTRING (-92.63505019999999 41.2908788, -92.6344538 41.2908741)"
1107,5th Avenue East,1237,551,,49.828295869156406,1,25,,residential,6,"LINESTRING (-92.63505019999999 41.2908788, -92.6356466 41.290879)"
1108,5th Avenue East,551,1237,,49.828295869156406,1,25,,residential,6,"LINESTRING (-92.6356466 41.290879, -92.63505019999999 41.2908788)"
1109,5th Avenue East,551,552,,96.98671898707757,1,25,,residential,6,"LINESTRING (-92.6356466 41.290879, -92.6368074 41.2908714)"
1110,5th Avenue East,552,551,,96.98671898707757,1,25,,residential,6,"LINESTRING (-92.6368074 41.2908714, -92.6356466 41.290879)"
1111,5th Avenue East,552,1137,,48.60038423413968,1,25,,residential,6,"LINESTRING (-92.6368074 41.2908714, -92.63738909999999 41.29087)"
1112,5th Avenue East,1137,552,,48.60038423413968,1,25,,residential,6,"LINESTRING (-92.63738909999999 41.29087, -92.6368074 41.2908714)"
1113,5th Avenue East,1137,553,,50.32982971817624,1,25,,residential,6,"LINESTRING (-92.63738909999999 41.29087, -92.6379915 41.2908686)"
1114,5th Avenue East,553,1137,,50.32982971817624,1,25,,residential,6,"LINESTRING (-92.6379915 41.2908686, -92.63738909999999 41.29087)"
1115,5th Avenue East,553,1152,,48.501624706302955,1,25,,residential,6,"LINESTRING (-92.6379915 41.2908686, -92.638572 41.2908649)"
1116,5th Avenue East,1152,553,,48.501624706302955,1,25,,residential,6,"LINESTRING (-92.638572 41.2908649, -92.6379915 41.2908686)"
1117,5th Avenue East,1152,474,,48.69378203322115,1,25,,residential,6,"LINESTRING (-92.638572 41.2908649, -92.6391548 41.2908612)"
1118,5th Avenue East,474,1152,,48.69378203322115,1,25,,residential,6,"LINESTRING (-92.6391548 41.2908612, -92.638572 41.2908649)"
1119,5th Avenue East,474,1148,,49.01090437617477,1,25,,residential,6,"LINESTRING (-92.6391548 41.2908612, -92.63974140000001 41.2908579)"
1120,5th Avenue East,1148,474,,49.01090437617477,1,25,,residential,6,"LINESTRING (-92.63974140000001 41.2908579, -92.6391548 41.2908612)"
1121,5th Avenue East,1148,438,,49.05267991892267,1,25,,residential,6,"LINESTRING (-92.63974140000001 41.2908579, -92.6403285 41.2908546)"
1122,5th Avenue East,438,1148,,49.05267991892267,1,25,,residential,6,"LINESTRING (-92.6403285 41.2908546, -92.63974140000001 41.2908579)"
1123,5th Avenue East,438,1140,,48.42477711701968,1,25,,residential,6,"LINESTRING (-92.6403285 41.2908546, -92.6409081 41.2908538)"
1124,5th Avenue East,1140,438,,48.42477711701968,1,25,,residential,6,"LINESTRING (-92.6409081 41.2908538, -92.6403285 41.2908546)"
1125,5th Avenue East,1140,554,,48.4832615444464,1,25,,residential,6,"LINESTRING (-92.6409081 41.2908538, -92.6414884 41.290853)"
1126,5th Avenue East,554,1140,,48.4832615444464,1,25,,residential,6,"LINESTRING (-92.6414884 41.290853, -92.6409081 41.2908538)"
1127,5th Avenue East,554,1150,,50.591537759530446,1,25,,residential,6,"LINESTRING (-92.6414884 41.290853, -92.64209390000001 41.2908481)"
1128,5th Avenue East,1150,554,,50.591537759530446,1,25,,residential,6,"LINESTRING (-92.64209390000001 41.2908481, -92.6414884 41.290853)"
1129,5th Avenue East,1150,555,,46.98247241603683,1,25,,residential,6,"LINESTRING (-92.64209390000001 41.2908481, -92.6426562 41.2908432)"
1130,5th Avenue East,555,1150,,46.98247241603683,1,25,,residential,6,"LINESTRING (-92.6426562 41.2908432, -92.64209390000001 41.2908481)"
1131,5th Avenue East,555,987,,50.264941542497475,1,25,,residential,6,"LINESTRING (-92.6426562 41.2908432, -92.6432578 41.290839)"
1132,5th Avenue East,987,555,,50.264941542497475,1,25,,residential,6,"LINESTRING (-92.6432578 41.290839, -92.6426562 41.2908432)"
1133,5th Avenue East,987,494,,50.63264623105543,1,25,,residential,6,"LINESTRING (-92.6432578 41.290839, -92.64386380000001 41.2908347)"
1134,5th Avenue East,494,987,,50.63264623105543,1,25,,residential,6,"LINESTRING (-92.64386380000001 41.2908347, -92.6432578 41.290839)"
1135,5th Avenue East,494,1018,,51.1067904160532,1,25,,residential,6,"LINESTRING (-92.64386380000001 41.2908347, -92.6444755 41.2908359)"
1136,5th Avenue East,1018,494,,51.1067904160532,1,25,,residential,6,"LINESTRING (-92.6444755 41.2908359, -92.64386380000001 41.2908347)"
1137,5th Avenue East,1018,204,,50.77259663752119,1,25,,residential,6,"LINESTRING (-92.6444755 41.2908359, -92.6450832 41.2908371)"
1138,5th Avenue East,204,1018,,50.77259663752119,1,25,,residential,6,"LINESTRING (-92.6450832 41.2908371, -92.6444755 41.2908359)"
1139,South L Street,556,557,,46.9308169595117,1,29,,tertiary,5,"LINESTRING (-92.6592947 41.2939622, -92.6592629 41.2939918, -92.6592385 41.2940257, -92.6592294 41.2940639, -92.6592205 41.2943705)"
1140,South L Street,557,556,,46.9308169595117,1,29,,tertiary,5,"LINESTRING (-92.6592205 41.2943705, -92.6592294 41.2940639, -92.6592385 41.2940257, -92.6592629 41.2939918, -92.6592947 41.2939622)"
1141,South L Street,557,6,,102.69037063314062,1,29,,tertiary,5,"LINESTRING (-92.6592205 41.2943705, -92.6592121 41.2948258, -92.65922310000001 41.2952939)"
1142,South L Street,6,557,,102.69037063314062,1,29,,tertiary,5,"LINESTRING (-92.65922310000001 41.2952939, -92.6592121 41.2948258, -92.6592205 41.2943705)"
1143,270th Street,534,560,,1406.3081570861914,1,29,,residential,6,"LINESTRING (-92.6479681 41.2635201, -92.6647931 41.2635822)"
1144,270th Street,560,534,,1406.3081570861914,1,29,,residential,6,"LINESTRING (-92.6647931 41.2635822, -92.6479681 41.2635201)"
1145,270th Street,560,561,,792.0507005180841,1,29,,residential,6,"LINESTRING (-92.6647931 41.2635822, -92.674261 41.263285)"
1146,270th Street,561,560,,792.0507005180841,1,29,,residential,6,"LINESTRING (-92.674261 41.263285, -92.6647931 41.2635822)"
1147,270th Street,562,486,,1101.333703404773,1,29,,residential,6,"LINESTRING (-92.70680590000001 41.2635002, -92.70671919999999 41.2634811, -92.706615 41.2634621, -92.70648610000001 41.2634522, -92.693637 41.263399)"
1148,270th Street,486,562,,1101.333703404773,1,29,,residential,6,"LINESTRING (-92.693637 41.263399, -92.70648610000001 41.2634522, -92.706615 41.2634621, -92.70671919999999 41.2634811, -92.70680590000001 41.2635002)"
1149,270th Street,486,485,,407.97975924201234,1,29,,residential,6,"LINESTRING (-92.693637 41.263399, -92.688756 41.263376)"
1150,270th Street,485,486,,407.97975924201234,1,29,,residential,6,"LINESTRING (-92.688756 41.263376, -92.693637 41.263399)"
1151,270th Street,267,361,,3985.2824734377095,1,29,,residential,6,"LINESTRING (-92.56463100000001 41.263677, -92.56620700000001 41.26367, -92.569293 41.263658, -92.588131 41.263582, -92.58849499999999 41.263834, -92.58855800000001 41.264322, -92.58858600000001 41.264543, -92.5886692 41.2706779, -92.58871860000001 41.2708102, -92.58882370000001 41.2708896, -92.5889914 41.2709285, -92.59262390000001 41.2709178, -92.5981701 41.2708722, -92.60306079999999 41.2708498)"
1152,270th Street,361,267,,3985.28247343771,1,29,,residential,6,"LINESTRING (-92.60306079999999 41.2708498, -92.5981701 41.2708722, -92.59262390000001 41.2709178, -92.5889914 41.2709285, -92.58882370000001 41.2708896, -92.58871860000001 41.2708102, -92.5886692 41.2706779, -92.58858600000001 41.264543, -92.58855800000001 41.264322, -92.58849499999999 41.263834, -92.588131 41.263582, -92.569293 41.263658, -92.56620700000001 41.26367, -92.56463100000001 41.263677)"
1153,225th Street,565,547,,524.9694267765589,1,29,,residential,6,"LINESTRING (-92.58408799999999 41.328583, -92.5842571 41.328743, -92.5844647 41.328855, -92.5846906 41.3289321, -92.5850057 41.3289543, -92.5902004 41.3289277)"
1154,225th Street,547,565,,524.9694267765589,1,29,,residential,6,"LINESTRING (-92.5902004 41.3289277, -92.5850057 41.3289543, -92.5846906 41.3289321, -92.5844647 41.328855, -92.5842571 41.328743, -92.58408799999999 41.328583)"
1155,225th Street,547,124,,238.77027692915073,1,29,,residential,6,"LINESTRING (-92.5902004 41.3289277, -92.59206229999999 41.3289287, -92.5930599 41.3289225)"
1156,225th Street,124,547,,238.77027692915073,1,29,,residential,6,"LINESTRING (-92.5930599 41.3289225, -92.59206229999999 41.3289287, -92.5902004 41.3289277)"
1157,225th Street,124,358,,60.26581046317639,1,29,,residential,6,"LINESTRING (-92.5930599 41.3289225, -92.5937816 41.3289162)"
1158,225th Street,358,124,,60.26581046317639,1,29,,residential,6,"LINESTRING (-92.5937816 41.3289162, -92.5930599 41.3289225)"
1159,Park Place,566,567,,74.82876395186042,1,29,,service,7,"LINESTRING (-92.6273733 41.2985047, -92.6264776 41.2985109)"
1160,Park Place,567,566,,74.82876395186042,1,29,,service,7,"LINESTRING (-92.6264776 41.2985109, -92.6273733 41.2985047)"
1161,South D Street,568,1023,,183.26568492678882,1,29,,tertiary,5,"LINESTRING (-92.6497792 41.2852723, -92.6497912 41.2862112, -92.64979460000001 41.2869204)"
1162,South D Street,1023,568,,183.26568492678882,1,29,,tertiary,5,"LINESTRING (-92.64979460000001 41.2869204, -92.6497912 41.2862112, -92.6497792 41.2852723)"
1163,South D Street,1023,213,,123.2151120962168,1,29,,tertiary,5,"LINESTRING (-92.64979460000001 41.2869204, -92.64979390000001 41.2880285)"
1164,South D Street,213,1023,,123.2151120962168,1,29,,tertiary,5,"LINESTRING (-92.64979390000001 41.2880285, -92.64979460000001 41.2869204)"
1165,South D Street,213,1299,,77.83668587094749,1,29,,tertiary,5,"LINESTRING (-92.64979390000001 41.2880285, -92.6497916 41.2887285)"
1166,South D Street,1299,213,,77.83668587094749,1,29,,tertiary,5,"LINESTRING (-92.6497916 41.2887285, -92.64979390000001 41.2880285)"
1167,South D Street,1299,569,,120.83590113438616,1,29,,tertiary,5,"LINESTRING (-92.6497916 41.2887285, -92.649788 41.2898152)"
1168,South D Street,569,1299,,120.83590113438616,1,29,,tertiary,5,"LINESTRING (-92.649788 41.2898152, -92.6497916 41.2887285)"
1169,South D Street,569,570,,111.91397066566554,1,29,,tertiary,5,"LINESTRING (-92.649788 41.2898152, -92.6498034 41.2908216)"
1170,South D Street,570,569,,111.91397066566554,1,29,,tertiary,5,"LINESTRING (-92.6498034 41.2908216, -92.649788 41.2898152)"
1171,South D Street,570,1170,,47.73766651818138,1,29,,tertiary,5,"LINESTRING (-92.6498034 41.2908216, -92.6498082 41.2912509)"
1172,South D Street,1170,570,,47.73766651818138,1,29,,tertiary,5,"LINESTRING (-92.6498082 41.2912509, -92.6498034 41.2908216)"
1173,South D Street,1170,571,,50.78451053731242,1,29,,tertiary,5,"LINESTRING (-92.6498082 41.2912509, -92.64981330000001 41.2917076)"
1174,South D Street,571,1170,,50.78451053731242,1,29,,tertiary,5,"LINESTRING (-92.64981330000001 41.2917076, -92.6498082 41.2912509)"
1175,South D Street,571,1130,,49.38309807444384,1,29,,tertiary,5,"LINESTRING (-92.64981330000001 41.2917076, -92.64981779999999 41.2921517)"
1176,South D Street,1130,571,,49.38309807444384,1,29,,tertiary,5,"LINESTRING (-92.64981779999999 41.2921517, -92.64981330000001 41.2917076)"
1177,South D Street,1130,460,,50.13920197450629,1,29,,tertiary,5,"LINESTRING (-92.64981779999999 41.2921517, -92.6498223 41.2926026)"
1178,South D Street,460,1130,,50.13920197450629,1,29,,tertiary,5,"LINESTRING (-92.6498223 41.2926026, -92.64981779999999 41.2921517)"
1179,South D Street,460,572,,98.41878595207159,1,29,,tertiary,5,"LINESTRING (-92.6498223 41.2926026, -92.64982019999999 41.2934877)"
1180,South D Street,572,460,,98.41878595207159,1,29,,tertiary,5,"LINESTRING (-92.64982019999999 41.2934877, -92.6498223 41.2926026)"
1181,South D Street,572,573,,100.48749735235045,1,29,,tertiary,5,"LINESTRING (-92.64982019999999 41.2934877, -92.64982449999999 41.2943914)"
1182,South D Street,573,572,,100.48749735235045,1,29,,tertiary,5,"LINESTRING (-92.64982449999999 41.2943914, -92.64982019999999 41.2934877)"
1183,South D Street,573,254,,101.88994199656445,1,29,,tertiary,5,"LINESTRING (-92.64982449999999 41.2943914, -92.64983220000001 41.2953077)"
1184,South D Street,254,573,,101.88994199656445,1,29,,tertiary,5,"LINESTRING (-92.64983220000001 41.2953077, -92.64982449999999 41.2943914)"
1185,Woodland Road,574,575,,416.9492618588169,1,29,,tertiary,5,"LINESTRING (-92.6319273 41.2762327, -92.635704 41.2762345, -92.6358542 41.2762409, -92.63598930000001 41.2762564, -92.6361151 41.2762816, -92.63623749999999 41.2763233, -92.6363633 41.2763768, -92.63646230000001 41.2764375, -92.63654769999999 41.2765038, -92.6365849 41.2765434, -92.636644 41.2766209, -92.6366778 41.2766775)"
1186,Woodland Road,575,574,,416.94926185881684,1,29,,tertiary,5,"LINESTRING (-92.6366778 41.2766775, -92.636644 41.2766209, -92.6365849 41.2765434, -92.63654769999999 41.2765038, -92.63646230000001 41.2764375, -92.6363633 41.2763768, -92.63623749999999 41.2763233, -92.6361151 41.2762816, -92.63598930000001 41.2762564, -92.6358542 41.2762409, -92.635704 41.2762345, -92.6319273 41.2762327)"
1187,21st Avenue West,580,581,,74.30803171624031,1,29,,tertiary,5,"LINESTRING (-92.6456106 41.2762087, -92.64472139999999 41.2762079)"
1188,21st Avenue West,581,580,,74.30803171624031,1,29,,tertiary,5,"LINESTRING (-92.64472139999999 41.2762079, -92.6456106 41.2762087)"
1189,11th Avenue East,197,1307,,48.29027555504271,1,29,,tertiary,5,"LINESTRING (-92.64565570000001 41.2852629, -92.645512 41.2852385, -92.6454566 41.2852334, -92.6453879 41.2852295, -92.645082 41.2852278)"
1190,11th Avenue East,1307,197,,48.29027555504271,1,29,,tertiary,5,"LINESTRING (-92.645082 41.2852278, -92.6453879 41.2852295, -92.6454566 41.2852334, -92.645512 41.2852385, -92.64565570000001 41.2852629)"
1191,11th Avenue East,1307,503,,108.42489340941064,1,29,,tertiary,5,"LINESTRING (-92.645082 41.2852278, -92.6437844 41.2852205)"
1192,11th Avenue East,503,1307,,108.42489340941064,1,29,,tertiary,5,"LINESTRING (-92.6437844 41.2852205, -92.645082 41.2852278)"
1193,11th Avenue East,503,582,,95.48530889994062,1,29,,tertiary,5,"LINESTRING (-92.6437844 41.2852205, -92.64264180000001 41.2852055)"
1194,11th Avenue East,582,503,,95.48530889994062,1,29,,tertiary,5,"LINESTRING (-92.64264180000001 41.2852055, -92.6437844 41.2852205)"
1195,6th Avenue West,278,511,,97.0930830256442,1,29,,residential,6,"LINESTRING (-92.6556799 41.289933, -92.65451779999999 41.2899337)"
1196,6th Avenue West,511,278,,97.0930830256442,1,29,,residential,6,"LINESTRING (-92.65451779999999 41.2899337, -92.6556799 41.289933)"
1197,6th Avenue West,510,583,,189.99284321136105,1,25,,tertiary,5,"LINESTRING (-92.65451400000001 41.2898028, -92.6541735 41.2898043, -92.6535768 41.2898044, -92.65224000000001 41.2898055)"
1198,6th Avenue West,583,510,,189.99284321136105,1,25,,tertiary,5,"LINESTRING (-92.65224000000001 41.2898055, -92.6535768 41.2898044, -92.6541735 41.2898043, -92.65451400000001 41.2898028)"
1199,6th Avenue West,583,1251,,145.4371821878433,1,25,,tertiary,5,"LINESTRING (-92.65224000000001 41.2898055, -92.65049930000001 41.2898124)"
1200,6th Avenue West,1251,583,,145.4371821878433,1,25,,tertiary,5,"LINESTRING (-92.65049930000001 41.2898124, -92.65224000000001 41.2898055)"
1201,6th Avenue West,1251,569,,59.42979268197182,1,25,,tertiary,5,"LINESTRING (-92.65049930000001 41.2898124, -92.649788 41.2898152)"
1202,6th Avenue West,569,1251,,59.42979268197182,1,25,,tertiary,5,"LINESTRING (-92.649788 41.2898152, -92.65049930000001 41.2898124)"
1203,6th Avenue West,569,1262,,48.142969064388254,1,25,,tertiary,5,"LINESTRING (-92.649788 41.2898152, -92.6492118 41.2898187)"
1204,6th Avenue West,1262,569,,48.142969064388254,1,25,,tertiary,5,"LINESTRING (-92.6492118 41.2898187, -92.649788 41.2898152)"
1205,6th Avenue West,1262,584,,48.51057367112584,1,25,,tertiary,5,"LINESTRING (-92.6492118 41.2898187, -92.6486312 41.2898222)"
1206,6th Avenue West,584,1262,,48.51057367112584,1,25,,tertiary,5,"LINESTRING (-92.6486312 41.2898222, -92.6492118 41.2898187)"
1207,6th Avenue West,584,585,,97.9304182891437,1,25,,tertiary,5,"LINESTRING (-92.6486312 41.2898222, -92.64745910000001 41.2898274)"
1208,6th Avenue West,585,584,,97.9304182891437,1,25,,tertiary,5,"LINESTRING (-92.64745910000001 41.2898274, -92.6486312 41.2898222)"
1209,6th Avenue West,585,1272,,49.43183627717205,1,25,,tertiary,5,"LINESTRING (-92.64745910000001 41.2898274, -92.6468675 41.2898329)"
1210,6th Avenue West,1272,585,,49.43183627717205,1,25,,tertiary,5,"LINESTRING (-92.6468675 41.2898329, -92.64745910000001 41.2898274)"
1211,6th Avenue West,1272,392,,49.25422165981613,1,25,,tertiary,5,"LINESTRING (-92.6468675 41.2898329, -92.646278 41.2898365)"
1212,6th Avenue West,392,1272,,49.25422165981613,1,25,,tertiary,5,"LINESTRING (-92.646278 41.2898365, -92.6468675 41.2898329)"
1213,6th Avenue West,392,1269,,49.79727473799422,1,25,,tertiary,5,"LINESTRING (-92.646278 41.2898365, -92.64568199999999 41.2898401)"
1214,6th Avenue West,1269,392,,49.79727473799422,1,25,,tertiary,5,"LINESTRING (-92.64568199999999 41.2898401, -92.646278 41.2898365)"
1215,6th Avenue West,1269,202,,49.37953675174473,1,25,,tertiary,5,"LINESTRING (-92.64568199999999 41.2898401, -92.64509099999999 41.2898437)"
1216,6th Avenue West,202,1269,,49.37953675174473,1,25,,tertiary,5,"LINESTRING (-92.64509099999999 41.2898437, -92.64568199999999 41.2898401)"
1217,7th Avenue West,189,586,,123.98144722593919,1,29,,residential,6,"LINESTRING (-92.66002 41.2888196, -92.6615039 41.2888195)"
1218,7th Avenue West,586,189,,123.98144722593919,1,29,,residential,6,"LINESTRING (-92.6615039 41.2888195, -92.66002 41.2888196)"
1219,255th Street,407,269,,405.5633624876182,1,29,,residential,6,"LINESTRING (-92.569637 41.289095, -92.56478300000001 41.289072)"
1220,255th Street,269,407,,405.5633624876182,1,29,,residential,6,"LINESTRING (-92.56478300000001 41.289072, -92.569637 41.289095)"
1221,255th Street,269,587,,800.8507610606563,1,29,,residential,6,"LINESTRING (-92.56478300000001 41.289072, -92.555198 41.289119)"
1222,255th Street,587,269,,800.8507610606563,1,29,,residential,6,"LINESTRING (-92.555198 41.289119, -92.56478300000001 41.289072)"
1223,255th Street,588,356,,389.4545736044403,1,29,,residential,6,"LINESTRING (-92.607996 41.2854007, -92.6076082 41.2853807, -92.60333610000001 41.2853484)"
1224,255th Street,356,588,,389.4545736044403,1,29,,residential,6,"LINESTRING (-92.60333610000001 41.2853484, -92.6076082 41.2853807, -92.607996 41.2854007)"
1225,255th Street,356,410,,853.5574111824608,1,29,,residential,6,"LINESTRING (-92.60333610000001 41.2853484, -92.598293 41.285263, -92.59312199999999 41.285282)"
1226,255th Street,410,356,,853.5574111824608,1,29,,residential,6,"LINESTRING (-92.59312199999999 41.285282, -92.598293 41.285263, -92.60333610000001 41.2853484)"
1227,255th Street,410,589,,763.6250019830028,1,29,,residential,6,"LINESTRING (-92.59312199999999 41.285282, -92.590192 41.285294, -92.58835500000001 41.285301, -92.583983 41.285318)"
1228,255th Street,589,410,,763.6250019830028,1,29,,residential,6,"LINESTRING (-92.583983 41.285318, -92.58835500000001 41.285301, -92.590192 41.285294, -92.59312199999999 41.285282)"
1229,255th Street,589,590,,413.40124419434636,1,29,,residential,6,"LINESTRING (-92.583983 41.285318, -92.579036 41.285377)"
1230,255th Street,590,589,,413.40124419434636,1,29,,residential,6,"LINESTRING (-92.579036 41.285377, -92.583983 41.285318)"
1231,255th Street,590,406,,905.9413694313744,1,29,,residential,6,"LINESTRING (-92.579036 41.285377, -92.570425 41.28548, -92.569909 41.285594, -92.569636 41.285983, -92.569636 41.286815)"
1232,255th Street,406,590,,905.9413694313744,1,29,,residential,6,"LINESTRING (-92.569636 41.286815, -92.569636 41.285983, -92.569909 41.285594, -92.570425 41.28548, -92.579036 41.285377)"
