node_id,name,x_coord,y_coord,node_type,zone_id
800,,-92.5262747,41.2712486,,
801,,-92.6054987,41.2744777,,
802,,-92.6474647,41.29348270000001,,
803,,-92.6433047,41.3144331,,
804,,-92.6614319,41.2819865,,
805,,-92.6615062,41.28165429999999,,
806,,-92.65452059999998,41.2962104,,
807,,-92.6544999,41.3011117,,
808,,-92.6537749,41.3061224,,
809,,-92.6545371,41.3061126,,
810,,-92.6319177,41.2880263,,
811,,-92.6252083,41.3072643,,
812,,-92.6196005,41.2878979,,
813,,-92.6216306,41.2881584,,
814,,-92.6306876,41.2879885,,
815,,-92.6545056,41.2993488,,
817,,-92.550287,41.271066,,
818,,-92.5447714,41.2864014,,
819,,-92.6416132,41.3173505,,
820,,-92.6700831,41.2924937,,
824,,-92.6199305,41.281756,,
826,,-92.6210305,41.311742,,
828,,-92.6878236,41.3145035,,
829,,-92.6951988,41.318003,,
830,,-92.6742953,41.2852325,,
831,,-92.6400791,41.2563152,,
832,,-92.6466834,41.264707,,
833,,-92.6725998,41.2850867,,
834,,-92.6728497,41.2849319,,
835,,-92.6418872,41.262689,,
837,,-92.6436027,41.2699941,,
840,,-92.6430219,41.2563239,,
841,,-92.6476975,41.2649751,,
842,,-92.6746537,41.3013932,,
843,,-92.6744744,41.2902566,,
844,,-92.6760621,41.296165,,
845,,-92.6748422,41.2902726,,
846,,-92.6750345,41.3019461,,
847,,-92.6884512,41.3140202,,
848,,-92.6882436,41.3142257,,
849,,-92.695407,41.3178032,,
850,,-92.6990969,41.32006970000001,,
851,,-92.6989311,41.32028320000001,,
856,,-92.6720232,41.2852923,,
860,,-92.6435297,41.3136656,,
861,,-92.6447256,41.3082588,,
862,,-92.6439255,41.3157885,,
863,,-92.6477808,41.3140421,,
864,,-92.6484647,41.3150017,,
867,,-92.6599873,41.29846120000001,,
868,,-92.673611,41.2925917,,
869,,-92.6474173,41.2869584,,
870,,-92.6556802,41.2893145,,
871,,-92.6580342,41.2897865,,
872,,-92.6556826,41.2900594,,
873,,-92.6451009,41.2784806,,
874,,-92.6432133,41.2806987,,
875,,-92.6380689,41.272791,,
877,,-92.6425599,41.2784589,,
878,,-92.6422502,41.280685,,
879,,-92.6390935,41.2717326,,
880,,-92.6425614,41.2778132,,
881,,-92.6381308,41.27587370000001,,
882,,-92.6030998,41.27448029999999,,
883,,-92.6385421,41.2752912,,
884,,-92.6078046,41.2744763,,
885,,-92.6409424,41.2797284,,
889,,-92.6724406,41.2860441,,
890,,-92.6701896,41.2890885,,
891,,-92.6895155,41.3155561,,
892,,-92.535852,41.2947403,,
893,,-92.53483359999998,41.3023023,,
894,,-92.5413184,41.2919794,,
895,,-92.5445161,41.2861959,,
896,,-92.5338616,41.260363700000006,,
897,,-92.6891936,41.3250218,,
898,,-92.6690344,41.2997342,,
899,,-92.6508408,41.2802945,,
900,,-92.6599973,41.2815826,,
901,,-92.655338,41.2827509,,
902,,-92.6543781,41.2852689,,
903,,-92.667234,41.303892,,
904,,-92.6668711,41.3042501,,
905,,-92.6319235,41.3052575,,
906,,-92.6355331,41.28069710000001,,
907,,-92.6367824,41.2870451,,
908,,-92.6319155,41.2871592,,
909,,-92.6319176,41.28798270000001,,
910,,-92.6488583,41.2936675,,
911,,-92.6486491,41.293687,,
912,,-92.6633588,41.2952862,,
913,,-92.6663497,41.3035627,,
915,,-92.667081,41.30361129999999,,
916,,-92.6673215,41.3036363,,
917,,-92.6670349,41.3036374,,
918,,-92.6673734,41.3037008,,
919,,-92.666989,41.3037992,,
920,,-92.6670068,41.3038262,,
921,,-92.6672888,41.3038734,,
922,,-92.6356433,41.3034717,,
923,,-92.634497,41.3034845,,
924,,-92.6336608,41.3035821,,
925,,-92.6314892,41.3037909,,
926,,-92.6323732,41.3044481,,
927,,-92.6336646,41.30468060000001,,
928,,-92.6318316,41.3047243,,
929,,-92.634261,41.3047552,,
930,,-92.6337997,41.3048639,,
931,,-92.6336443,41.3050479,,
932,,-92.6335485,41.3056435,,
933,,-92.6322759,41.3057118,,
934,,-92.6480351,41.3308769,,
937,,-92.650687,41.3175862,,
938,,-92.6545183,41.2889323,,
939,,-92.6600286,41.2892291,,
940,,-92.6624498,41.308604,,
941,,-92.6671593,41.3086235,,
942,,-92.660229,41.3086833,,
943,,-92.6625535,41.3093246,,
944,,-92.6602496,41.30940800000001,,
945,,-92.6605973,41.3095979,,
946,,-92.6631015,41.3104293,,
947,,-92.6642651,41.31042,,
948,,-92.6671641,41.3104561,,
949,,-92.6671649,41.310561,,
950,,-92.6630532,41.3105856,,
951,,-92.6620784,41.3105915,,
952,,-92.6601804,41.3108059,,
953,,-92.6661542,41.2925064,,
954,,-92.6661214,41.2926174,,
959,,-92.6656337,41.2980239,,
962,,-92.6664115,41.3028706,,
963,,-92.666923,41.303942600000006,,
964,,-92.6671529,41.3040365,,
966,,-92.6680118,41.3046208,,
967,,-92.6626166,41.3052929,,
968,,-92.6626181,41.3053936,,
969,,-92.6624468,41.3053975,,
972,,-92.653824,41.3061218,,
973,,-92.6533283,41.3109644,,
974,,-92.642495,41.3115615,,
979,,-92.6486787,41.312291,,
980,,-92.6408128,41.311489,,
982,,-92.6504613,41.3121573,,
983,,-92.658038,41.2957572,,
984,,-92.6432416,41.2899623,,
985,,-92.6432753,41.2944094,,
987,,-92.6432578,41.290839,,
988,,-92.6445077,41.2944016,,
989,,-92.6432795,41.29532639999999,,
990,,-92.6457522,41.2953136,,
991,,-92.669685,41.2968697,,
992,,-92.6562747,41.29665670000001,,
993,,-92.6445077,41.2962357,,
994,,-92.6556883,41.2966602,,
995,,-92.6545235,41.2966642,,
996,,-92.6562557,41.2970927,,
997,,-92.645757,41.2944064,,
998,,-92.6533367,41.2966763,,
999,,-92.6444987,41.2934941,,
1000,,-92.6432738,41.2917309,,
1001,,-92.6723595,41.2966779,,
1002,,-92.6432739,41.2926138,,
1003,,-92.6781633,41.2958736,,
1004,,-92.6574519,41.2962065,,
1005,,-92.6651629,41.2962612,,
1006,,-92.6592219,41.2957574,,
1007,,-92.656293,41.2962052,,
1008,,-92.6568609,41.296648,,
1009,,-92.6444969,41.2926107,,
1010,,-92.6445077,41.2953168,,
1011,,-92.6432791,41.29624129999999,,
1012,,-92.6444916,41.2917266,,
1013,,-92.6629266,41.29619879999999,,
1014,,-92.6457468,41.2962264,,
1015,,-92.6432792,41.293493700000006,,
1016,,-92.6776748,41.29616970000001,,
1017,,-92.6574361,41.29709329999999,,
1018,,-92.6444755,41.2908359,,
1019,,-92.6229389,41.3140109,,
1021,,-92.6160333,41.3009269,,
1022,,-92.6126553,41.300673,,
1023,,-92.6497946,41.2869204,,
1024,,-92.6439632,41.2788492,,
1025,,-92.6439696,41.2784694,,
1026,,-92.6210965,41.3117007,,
1027,,-92.6169327,41.3035124,,
1036,,-92.6237984,41.314281,,
1037,,-92.6420624,41.2766754,,
1038,,-92.6420071,41.280456,,
1040,,-92.6439925,41.27580800000001,,
1043,,-92.6175088,41.311899,,
1044,,-92.6445111,41.2984943,,
1045,,-92.6450824,41.2888858,,
1046,,-92.6445111,41.2971203,,
1047,,-92.6404288,41.2563169,,
1048,,-92.6422582,41.2815964,,
1049,,-92.6440788,41.2772098,,
1051,,-92.645366,41.2800035,,
1052,,-92.6432935,41.27846270000001,,
1053,,-92.6440392,41.2784701,,
1054,,-92.6483669,41.3131719,,
1055,,-92.6439929,41.28086629999999,,
1057,,-92.640084,41.2566781,,
1058,,-92.643317,41.2772058,,
1059,,-92.6456371,41.3103766,,
1060,,-92.6506317,41.3102273,,
1061,,-92.6488778,41.3062123,,
1062,,-92.6488993,41.3077411,,
1063,,-92.6506749,41.317347,,
1064,,-92.6245968,41.2968252,,
1065,,-92.625601,41.2845024,,
1066,,-92.6227423,41.29621220000001,,
1067,,-92.6166624,41.296182,,
1068,,-92.6232965,41.2958853,,
1070,,-92.6250234,41.2959583,,
1072,,-92.6126272,41.27426679999999,,
1073,,-92.6126313,41.2717102,,
1074,,-92.664786,41.2962589,,
1076,,-92.6652006,41.2965414,,
1077,,-92.6656309,41.2962582,,
1078,,-92.6678107,41.296642,,
1079,,-92.6653284,41.2965852,,
1080,,-92.6652204,41.2962609,,
1081,,-92.6527026,41.3011215,,
1082,,-92.6538184,41.3033688,,
1083,,-92.653139,41.3050896,,
1084,,-92.6539203,41.301116,,
1085,,-92.6284469,41.3025306,,
1086,,-92.6531371,41.3037476,,
1087,,-92.6536433,41.303526,,
1088,,-92.6457495,41.2957711,,
1089,,-92.6451031,41.2939312,,
1090,,-92.643282,41.2957934,,
1091,,-92.645117,41.295777,,
1092,,-92.6432773,41.29393320000001,,
1093,,-92.6438928,41.2957912,,
1094,,-92.6438763,41.2939312,,
1095,,-92.6445077,41.29578720000001,,
1096,,-92.6426846,41.2957912,,
1097,,-92.644503,41.2939312,,
1098,,-92.6415281,41.2957993,,
1099,,-92.6463135,41.295767100000006,,
1100,,-92.6474586,41.2921578,,
1101,,-92.6368169,41.2922021,,
1102,,-92.6373998,41.2921981,,
1103,,-92.6356408,41.2930949,,
1104,,-92.6420964,41.2957953,,
1105,,-92.64572,41.2926104,,
1106,,-92.6385612,41.2899752,,
1107,,-92.6462872,41.2930364,,
1108,,-92.6385746,41.2917556,,
1109,,-92.6468841,41.2926082,,
1110,,-92.6480643,41.2917138,,
1111,,-92.6426593,41.2912973,,
1112,,-92.6432814,41.2948662,,
1113,,-92.6373837,41.2899797,,
1114,,-92.6374078,41.2939735,,
1115,,-92.6415281,41.2948663,,
1116,,-92.6421471,41.2899606,,
1117,,-92.6468734,41.2921598,,
1118,,-92.6374025,41.2935329,,
1119,,-92.6374186,41.2953568,,
1120,,-92.6379916,41.292194,,
1121,,-92.6462822,41.2912791,,
1122,,-92.6426711,41.2930586,,
1123,,-92.646871,41.2912763,,
1124,,-92.6391661,41.2921941,,
1125,,-92.6420829,41.2926246,,
1126,,-92.6414928,41.2912972,,
1127,,-92.6426651,41.2921719,,
1128,,-92.6468841,41.2934879,,
1129,,-92.637993,41.2930929,,
1130,,-92.6498178,41.29215170000001,,
1131,,-92.6397655,41.29263570000001,,
1132,,-92.649223,41.29215170000001,,
1133,,-92.6385746,41.292192,,
1134,,-92.6438866,41.2948622,,
1135,,-92.6444835,41.2912811,,
1136,,-92.6457176,41.292163,,
1137,,-92.6373891,41.29087,,
1138,,-92.6409322,41.29625220000001,,
1139,,-92.6397575,41.2917485,,
1140,,-92.6409081,41.2908538,,
1141,,-92.6374025,41.2930909,,
1142,,-92.6403585,41.2957449,,
1143,,-92.6426755,41.29394979999999,,
1144,,-92.6409338,41.2957449,,
1145,,-92.6397548,41.2935215,,
1146,,-92.6450887,41.2912771,,
1147,,-92.6385773,41.2953495,,
1148,,-92.6397414,41.2908579,,
1149,,-92.6438709,41.2912831,,
1150,,-92.6420939,41.29084810000001,,
1151,,-92.6415015,41.2921759,,
1152,,-92.638572,41.2908649,,
1153,,-92.640935,41.29533770000001,,
1154,,-92.6368253,41.2930929,,
1155,,-92.6432738,41.2921699,,
1156,,-92.6420816,41.2930606,,
1157,,-92.6480616,41.292606,,
1158,,-92.6432766,41.2930606,,
1159,,-92.64093359999998,41.2957973,,
1160,,-92.6504595,41.2917066,,
1161,,-92.6468707,41.2917181,,
1162,,-92.6396153,41.2953419,,
1163,,-92.6492257,41.2926038,,
1164,,-92.6409189,41.2935135,,
1165,,-92.6426832,41.2948683,,
1166,,-92.6420857,41.29440820000001,,
1167,,-92.6409269,41.2944053,,
1168,,-92.6368296,41.2949005,,
1169,,-92.6420829,41.2917361,,
1170,,-92.6498082,41.2912509,,
1171,,-92.649223,41.2917097,,
1172,,-92.6474546,41.2912751,,
1173,,-92.6373971,41.2917611,,
1174,,-92.6504488,41.2908212,,
1175,,-92.6451048,41.2930123,,
1176,,-92.6486378,41.291267,,
1177,,-92.6444978,41.29305460000001,,
1178,,-92.6421524,41.2894385,,
1179,,-92.6420964,41.2953346,,
1180,,-92.6438727,41.2921699,,
1181,,-92.6374025,41.2926396,,
1182,,-92.6409135,41.2926319,,
1183,,-92.6492233,41.2912602,,
1184,,-92.6474627,41.2930425,,
1185,,-92.6420803,41.2935048,,
1186,,-92.64326590000002,41.2912912,,
1187,,-92.6380064,41.2939592,,
1188,,-92.638588,41.2962606,,
1189,,-92.6385853,41.2935298,,
1190,,-92.6368101,41.2913214,,
1191,,-92.6385746,41.29264129999999,,
1192,,-92.6395644,41.2962563,,
1193,,-92.6373931,41.2913194,,
1194,,-92.6415103,41.2930646,,
1195,,-92.6409189,41.293068700000006,,
1196,,-92.6409055,41.2917399,,
1197,,-92.6420964,41.2962479,,
1198,,-92.6415194,41.2939516,,
1199,,-92.645097,41.2921699,,
1200,,-92.6408813,41.2899746,,
1201,,-92.6362438,41.2930888,,
1202,,-92.64387,41.29305460000001,,
1203,,-92.6462871,41.2930143,,
1204,,-92.6462847,41.2921618,,
1205,,-92.6444943,41.2921699,,
1206,,-92.642091,41.2948703,,
1207,,-92.6457042,41.2912743,,
1208,,-92.6374132,41.2944254,,
1209,,-92.64864190000002,41.29215170000001,,
1210,,-92.642083,41.2939507,,
1211,,-92.6397333,41.2899784,,
1212,,-92.6480619,41.2912662,,
1213,,-92.6420829,41.2921779,,
1214,,-92.6457066,41.2917224,,
1215,,-92.636828,41.2939776,,
1216,,-92.6468841,41.2930385,,
1217,,-92.6480643,41.29215470000001,,
1218,,-92.6329983,41.2908833,,
1219,,-92.6368015,41.2904266,,
1220,,-92.6344568,41.2904387,,
1221,,-92.6365951,41.2939796,,
1223,,-92.6408087,41.286984,,
1224,,-92.6362411,41.2935344,,
1225,,-92.6350609,41.2935414,,
1226,,-92.6358898,41.2944294,,
1227,,-92.6344734,41.2939997,,
1228,,-92.6350717,41.29309979999999,,
1229,,-92.6363779,41.2931006,,
1230,,-92.6359595,41.2949348,,
1231,,-92.6362303,41.2926459,,
1232,,-92.6365953,41.2930985,,
1233,,-92.6350448,41.28998789999999,,
1234,,-92.6356439,41.2904367,,
1235,,-92.636386,41.2939813,,
1236,,-92.6358844,41.293985600000006,,
1237,,-92.6350502,41.2908788,,
1238,,-92.6356485,41.2939877,,
1239,,-92.6350529,41.2926579,,
1240,,-92.6344723,41.293105,,
1241,,-92.6350475,41.29043770000001,,
1242,,-92.6408735,41.2865502,,
1243,,-92.6365952,41.29353320000001,,
1244,,-92.6363832,41.2935339,,
1245,,-92.646863,41.2893677,,
1246,,-92.6527536,41.29577329999999,,
1247,,-92.6527576,41.2953076,,
1248,,-92.6492225,41.2908235,,
1249,,-92.6505502,41.2962139,,
1250,,-92.6505495,41.2957779,,
1251,,-92.6504993,41.2898124,,
1252,,-92.6510069,41.2957779,,
1253,,-92.6572986,41.2943758,,
1254,,-92.652755,41.2962076,,
1255,,-92.6586237,41.2943727,,
1256,,-92.658621,41.2962054,,
1257,,-92.652239,41.2902964,,
1258,,-92.6586263,41.2957573,,
1259,,-92.6533446,41.2957779,,
1260,,-92.6505556,41.2953071,,
1261,,-92.6574542,41.295294,,
1262,,-92.6492118,41.28981870000001,,
1263,,-92.6480504,41.2908273,,
1264,,-92.6457061,41.2908351,,
1265,,-92.6520726,41.29152,,
1266,,-92.6574435,41.2943756,,
1267,,-92.6498348,41.2957739,,
1268,,-92.647455,41.2894258,,
1269,,-92.645682,41.2898401,,
1270,,-92.6586317,41.2952938,,
1271,,-92.6468756,41.29083120000001,,
1272,,-92.6468675,41.2898329,,
1273,,-92.6545049,41.2930312,,
1275,,-92.6522346,41.28876070000001,,
1277,,-92.6545105,41.2939098,,
1278,,-92.65511,41.29530870000001,,
1279,,-92.6531285,41.2916753,,
1280,,-92.6550885,41.2934675,,
1281,,-92.6545051,41.2912619,,
1282,,-92.6533426,41.2930372,,
1284,,-92.6556738,41.2939199,,
1286,,-92.6581703,41.2934655,,
1287,,-92.6550992,41.29436679999999,,
1288,,-92.6550885,41.2925838,,
1289,,-92.6550939,41.2939148,,
1290,,-92.658187,41.292717,,
1291,,-92.652189,41.2743641,,
1292,,-92.651658,41.27623010000001,,
1293,,-92.6468282,41.288038,,
1294,,-92.6456769,41.2880453,,
1295,,-92.6480083,41.2880297,,
1296,,-92.64744509999998,41.2887889,,
1297,,-92.6480107,41.2873741,,
1299,,-92.6497916,41.2887285,,
1300,,-92.649218,41.2880283,,
1301,,-92.6479949,41.2887784,,
1302,,-92.6491212,41.2875297,,
1303,,-92.6492135,41.2887203,,
1304,,-92.6486228,41.2887527,,
1305,,-92.643775,41.28475,,
1306,,-92.6432108,41.2824769,,
1307,,-92.645082,41.2852278,,
1308,,-92.6450808,41.28475200000001,,
1309,,-92.6444383,41.28763370000001,,
1310,,-92.6450632,41.28429420000001,,
1311,,-92.6452059,41.2870191,,
1312,,-92.6432045,41.28339520000001,,
1313,,-92.6367839,41.2873564,,
1314,,-92.636789,41.28848710000001,,
1315,,-92.6403214,41.2885939,,
1316,,-92.634434,41.288471,,
1317,,-92.6350923,41.2865805,,
1318,,-92.6367847,41.2875177,,
1319,,-92.6344179,41.2889726,,
1320,,-92.6357204,41.2875186,,
1321,,-92.6344072,41.2860684,,
1322,,-92.6357161,41.287049,,
1323,,-92.6343937,41.2870537,,
1324,,-92.6357214,41.2880081,,
1325,,-92.6403079,41.2873484,,
1326,,-92.635102,41.288481,,
1327,,-92.6357214,41.2860612,,
1328,,-92.6344095,41.2866025,,
1329,,-92.6344099,41.2880144,,
1330,,-92.6332967,41.28801970000001,,
1331,,-92.6319219,41.2904521,,
1332,,-92.6332511,41.2860748,,
1333,,-92.628627,41.2898636,,
1334,,-92.6304536,41.2904359,,
1335,,-92.6312958,41.287985600000006,,
1336,,-92.6313092,41.28715510000001,,
1337,,-92.6319158,41.2884911,,
1338,,-92.6306789,41.29045410000001,,
1339,,-92.62992309999998,41.290599,,
1340,,-92.6333129,41.2889748,,
1341,,-92.6332967,41.288481,,
1342,,-92.6313065,41.2889728,,
1343,,-92.6332968,41.2870578,,
1344,,-92.6179599,41.29528870000001,,
1345,,-92.6209854,41.2854524,,
1346,,-92.6373978,41.2887153,,
1347,,-92.6174927,41.295466,,
1348,,-92.6210326,41.2846787,,
1349,,-92.6222997,41.287184,,
1350,,-92.6222863,41.2877031,,
1351,,-92.623554,41.2853941,,
1352,,-92.6180963,41.2922939,,
1353,,-92.6176242,41.29549,,
1354,,-92.6165835,41.294291,,
1355,,-92.6223211,41.2850408,,
1356,,-92.6232948,41.2871792,,
1357,,-92.6391434,41.28953900000001,,
1358,,-92.622289,41.2881703,,
1359,,-92.6403397,41.2894725,,
1360,,-92.6163961,41.2942529,,
1361,,-92.6181883,41.2920402,,
1362,,-92.6209854,41.2871818,,
1363,,-92.63679,41.2887209,,
1364,,-92.6216342,41.287687,,
1365,,-92.6170797,41.2939484,,
1366,,-92.6182603,41.28401270000001,,
1367,,-92.6196604,41.28544760000001,,
1368,,-92.6196427,41.2870131,,
1369,,-92.6181956,41.2874008,,
1370,,-92.6157122,41.2866237,,
1371,,-92.6181905,41.2866324,,
1372,,-92.6189832,41.28737460000001,,
1373,,-92.6173935,41.2862076,,
1374,,-92.6181986,41.28544229999999,,
1375,,-92.6173883,41.2873907,,
1376,,-92.634521,41.3008182,,
1377,,-92.6433829,41.29999960000001,,
1378,,-92.6421394,41.3016643,,
1379,,-92.6339564,41.2962784,,
1380,,-92.629429,41.3034498,,
1381,,-92.6294366,41.3038404,,
1382,,-92.6286266,41.3066109,,
1383,,-92.6300039,41.3069471,,
1384,,-92.6306226,41.3060711,,
1385,,-92.635102,41.2971579,,
1386,,-92.6451242,41.2966731,,
1387,,-92.6403636,41.2966953,,
1388,,-92.6333173,41.2967357,,
1389,,-92.6302176,41.3069456,,
1390,,-92.6339358,41.3008157,,
1391,,-92.6328244,41.3064667,,
1392,,-92.6432821,41.3004976,,
1393,,-92.633932,41.30031620000001,,
1394,,-92.6432809,41.2966852,,
1395,,-92.633342,41.3017833,,
1396,,-92.6325023,41.3065875,,
1397,,-92.6451648,41.3023373,,
1398,,-92.6412763,41.2992876,,
1399,,-92.6397716,41.2962559,,
1400,,-92.6350858,41.2962698,,
1401,,-92.6445094,41.2966731,,
1402,,-92.640941,41.2966909,,
1403,,-92.6301907,41.30568020000001,,
1404,,-92.6426882,41.2966832,,
1405,,-92.6333391,41.3008121,,
1406,,-92.6339588,41.2967374,,
1407,,-92.6438995,41.2966792,,
1408,,-92.6409518,41.3003446,,
1409,,-92.6398092,41.3003451,,
1410,,-92.6397716,41.2985028,,
1411,,-92.6439229,41.3023355,,
1412,,-92.6432826,41.2971213,,
1413,,-92.6444949,41.3007615,,
1414,,-92.6293811,41.3069778,,
1415,,-92.6409491,41.29928870000001,,
1416,,-92.6345259,41.3018116,,
1417,,-92.6380267,41.2989966,,
1418,,-92.6451212,41.29955870000001,,
1419,,-92.6433286,41.3016841,,
1420,,-92.6386075,41.297149,,
1421,,-92.6397796,41.297144,,
1422,,-92.6391896,41.2989925,,
1423,,-92.6420992,41.296687,,
1424,,-92.6339619,41.2971514,,
1425,,-92.6421159,41.2971314,,
1426,,-92.62945340000002,41.3042309,,
1427,,-92.6409357,41.2971369,,
1428,,-92.63389709999998,41.3017872,,
1429,,-92.6409544,41.3016631,,
1430,,-92.6403685,41.2992867,,
1431,,-92.6397791,41.296683,,
1432,,-92.6350187,41.3045741,,
1433,,-92.630529,41.3041181,,
1434,,-92.6415317,41.2992867,,
1435,,-92.6409464,41.2984984,,
1436,,-92.6415323,41.29869229999999,,
1437,,-92.6415256,41.2966864,,
1438,,-92.641338,41.2992874,,
1439,,-92.6410724,41.2992883,,
1440,,-92.6434462,41.2984968,,
1441,,-92.632838,41.30340070000001,,
1442,,-92.6356733,41.30424620000001,,
1443,,-92.6355981,41.3052773,,
1444,,-92.6366007,41.3048441,,
1445,,-92.6365929,41.3062968,,
1446,,-92.6355203,41.3048985,,
1447,,-92.6352467,41.3048783,,
1448,,-92.6353584,41.3060949,,
1449,,-92.6351689,41.3053317,,
1450,,-92.635244,41.3044451,,
1451,,-92.6353728,41.305515,,
1452,,-92.6361238,41.3063028,,
1453,,-92.6352735,41.3054928,,
1454,,-92.6356681,41.3061011,,
1455,,-92.6354881,41.3054928,,
1456,,-92.6356236,41.30550220000001,,
1457,,-92.63527890000002,41.306603,,
1458,,-92.6365974,41.3057286,,
1459,,-92.6356034,41.3052027,,
1460,,-92.6352038,41.3034804,,
1461,,-92.6349652,41.3055472,,
1462,,-92.6351019,41.3054828,,
1463,,-92.6342711,41.3055352,,
1464,,-92.6353406,41.30661110000001,,
1465,,-92.6356517,41.3045015,,
1466,,-92.6417143,41.311516,,
1467,,-92.6380255,41.3027505,,
1468,,-92.64160859999998,41.3110474,,
1469,,-92.6495193,41.3105016,,
1470,,-92.6495187,41.3103271,,
1471,,-92.6501941,41.3109971,,
1472,,-92.6481288,41.3108439,,
1473,,-92.6501946,41.3103246,,
1474,,-92.646203,41.3108359,,
1475,,-92.6501945,41.3105016,,
1476,,-92.6489608,41.3105057,,
1477,,-92.650355,41.311433,,
1478,,-92.6456567,41.31084420000001,,
1479,,-92.6602441,41.312287,,
1480,,-92.658102,41.3106819,,
1482,,-92.6602381,41.31191610000001,,
1483,,-92.659945,41.3108208,,
1485,,-92.6505916,41.3121636,,
1486,,-92.6524076,41.310265,,
1488,,-92.6524901,41.31114210000001,,
1490,,-92.6526049,41.3111159,,
1491,,-92.6601495,41.3128102,,
1492,,-92.6513797,41.3101549,,
1493,,-92.6506505,41.3096715,,
1494,,-92.6507735,41.3097278,,
1495,,-92.6507976,41.3101408,,
1496,,-92.6517873,41.3097117,,
1497,,-92.6513367,41.3097217,,
1498,,-92.6475017,41.2966671,,
1499,,-92.6480918,41.29936770000001,,
1500,,-92.6492505,41.2984751,,
1501,,-92.6480805,41.2975455,,
1502,,-92.6463253,41.3012091,,
1503,,-92.6463056,41.2966832,,
1504,,-92.6469492,41.300758,,
1505,,-92.6515653,41.2993517,,
1506,,-92.6505326,41.2970953,,
1507,,-92.6469143,41.2993748,,
1508,,-92.6515705,41.2984662,,
1509,,-92.6481079,41.3034705,,
1510,,-92.6480596,41.2962144,,
1511,,-92.6480972,41.3007495,,
1512,,-92.6505365,41.30014970000001,,
1513,,-92.6480663,41.29665900000001,,
1514,,-92.6505433,41.3011248,,
1515,,-92.6492661,41.3001308,,
1516,,-92.6505379,41.2984732,,
1517,,-92.6480972,41.3001391,,
1518,,-92.6480837,41.2984799,,
1519,,-92.6486594,41.296661,,
1520,,-92.6469036,41.2962181,,
1521,,-92.6469008,41.2966731,,
1522,,-92.6468982,41.2971125,,
1524,,-92.64750440000002,41.2975477,,
1525,,-92.648073,41.2971069,,
1526,,-92.6486788,41.30014310000001,,
1527,,-92.6498475,41.2989039,,
1528,,-92.646925,41.2984851,,
1529,,-92.6498416,41.2966651,,
1530,,-92.6498496,41.300133,,
1531,,-92.6492822,41.3018053,,
1532,,-92.6505356,41.2978701,,
1533,,-92.6469492,41.3026436,,
1534,,-92.6515679,41.3002336,,
1535,,-92.6469245,41.3011504,,
1536,,-92.6505509,41.29890570000001,,
1537,,-92.6515706,41.2970914,,
1538,,-92.650534,41.297624,,
1539,,-92.6475074,41.3001492,,
1540,,-92.6505487,41.2993504,,
1541,,-92.6492666,41.3007418,,
1542,,-92.6486593,41.29754970000001,,
1543,,-92.6451166,41.3012131,,
1544,,-92.6492747,41.3034758,,
1545,,-92.6574441,41.2966449,,
1546,,-92.6539337,41.29667020000001,,
1547,,-92.6549689,41.3015585,,
1548,,-92.655087,41.29934779999999,,
1549,,-92.6539197,41.29889160000001,,
1550,,-92.6533369,41.3006711,,
1551,,-92.6586329,41.2970941,,
1552,,-92.6562591,41.2979689,,
1553,,-92.6527427,41.298458,,
1554,,-92.6545093,41.2988998,,
1555,,-92.659805,41.2979668,,
1556,,-92.6545024,41.2997845,,
1557,,-92.656863,41.2975658,,
1558,,-92.6539337,41.2962086,,
1559,,-92.6556869,41.30153920000001,,
1560,,-92.6592012,41.2975719,,
1561,,-92.6533437,41.2988998,,
1562,,-92.6550918,41.29889960000001,,
1563,,-92.6591412,41.3010954,,
1564,,-92.6544995,41.300667,,
1565,,-92.6666439,41.3045577,,
1566,,-92.6539229,41.29708660000001,,
1567,,-92.6545004,41.3015617,,
1568,,-92.6527454,41.2993519,,
1569,,-92.6597889,41.2984594,,
1570,,-92.6556896,41.2989059,,
1572,,-92.6545183,41.2977613,,
1573,,-92.6539202,41.2977714,,
1574,,-92.6527536,41.297085,,
1576,,-92.6533439,41.2997885,,
1577,,-92.6574361,41.2975616,,
1578,,-92.6580259,41.2979749,,
1579,,-92.6533386,41.29776939999999,,
1580,,-92.6580366,41.2966489,,
1581,,-92.6592107,41.2966348,,
1582,,-92.6539176,41.2984592,,
1583,,-92.6562699,41.2975775,,
1584,,-92.6667846,41.3046086,,
1585,,-92.6556897,41.297983,,
1586,,-92.6568636,41.2979749,,
1587,,-92.6515706,41.2976323,,
1588,,-92.6586362,41.29664860000001,,
1589,,-92.6580285,41.2975638,,
1590,,-92.6549714,41.30229979999999,,
1591,,-92.6550897,41.298463,,
1592,,-92.6591994,41.297983,,
1593,,-92.6527401,41.3011214,,
1594,,-92.6556892,41.2977714,,
1595,,-92.6527374,41.30023970000001,,
1596,,-92.6556888,41.2975699,,
1597,,-92.6193664,41.298657,,
1599,,-92.6187105,41.2975375,,
1601,,-92.6186917,41.2974489,,
1602,,-92.6193927,41.298396,,
1603,,-92.6188634,41.2977934,,
1604,,-92.6192607,41.2985654,,
1605,,-92.6319324,41.2808118,,
1606,,-92.6314052,41.2740233,,
1607,,-92.63177,41.2808228,,
1608,,-92.6299874,41.27077070000001,,
1610,,-92.6293509,41.27079929999999,,
1614,,-92.6367945,41.2766281,,
1616,,-92.6379308,41.2761078,,
