link_id,name,from_node_id,to_node_id,length,geometry,link_type,dir_flag,lanes,free_speed,capacity
10126950,27,10006918,10006919,0.617334971,"LINESTRING (-112.11748670000001 33.67244037, -112.1174703 33.66688856)",transit,1,1,65,1900
10126951,27,10006919,10006920,0.247469423,"LINESTRING (-112.1174703 33.66688856, -112.11742050000001 33.664663399999995)",transit,1,1,65,1900
10126952,27,10006920,10006090,0.208132135,"LINESTRING (-112.11742050000001 33.664663399999995, -112.1180751 33.66287267)",transit,1,1,65,1900
10129551,35,10006659,10006647,1.188364695,"LINESTRING (-112.1095169 33.71307528, -112.1220008 33.71055007)",transit,1,1,65,1900
10129552,35,10006647,10006648,0.369513654,"LINESTRING (-112.1220008 33.71055007, -112.1219457 33.70722727)",transit,1,1,65,1900
10129553,35,10006648,10006660,0.703352978,"LINESTRING (-112.1219457 33.70722727, -112.12241100000001 33.70091372)",transit,1,1,65,1900
10129554,35,10006660,10006661,0.867645542,"LINESTRING (-112.12241100000001 33.70091372, -112.1313172 33.69846754)",transit,1,1,65,1900
10129555,35,10006661,10006655,0.351500843,"LINESTRING (-112.1313172 33.69846754, -112.13506969999999 33.69797157)",transit,1,1,65,1900
10129556,35,10006655,10006653,0.505910846,"LINESTRING (-112.13506969999999 33.69797157, -112.1349783 33.69342244)",transit,1,1,65,1900
10129557,35,10006653,10006657,0.338308989,"LINESTRING (-112.1349783 33.69342244, -112.13494779999999 33.69038006)",transit,1,1,65,1900
10129558,35,10006657,10006651,0.77828222,"LINESTRING (-112.13494779999999 33.69038006, -112.13490279999999 33.6833809)",transit,1,1,65,1900
10129559,35,10006651,10006652,0.3690774,"LINESTRING (-112.13490279999999 33.6833809, -112.1348658 33.68006185)",transit,1,1,65,1900
10129560,35,10006652,10006656,0.199397252,"LINESTRING (-112.1348658 33.68006185, -112.1348493 33.67826868)",transit,1,1,65,1900
10129561,35,10006656,10006658,0.568703415,"LINESTRING (-112.1348493 33.67826868, -112.1348123 33.67315429999999)",transit,1,1,65,1900
10129562,35,10006658,10006649,0.571338786,"LINESTRING (-112.1348123 33.67315429999999, -112.13478700000002 33.66801617)",transit,1,1,65,1900
10129563,35,10006649,10006650,0.318283315,"LINESTRING (-112.13478700000002 33.66801617, -112.1347443 33.665154)",transit,1,1,65,1900
10129564,35,10006650,10003119,0.409085761,"LINESTRING (-112.1347443 33.665154, -112.13469860000001 33.661475200000005)",transit,1,1,65,1900
10129565,35,10003119,10003092,0.452028281,"LINESTRING (-112.13469860000001 33.661475200000005, -112.13466299999999 33.65741012)",transit,1,1,65,1900
10129566,35,10003092,10003117,0.394938651,"LINESTRING (-112.13466299999999 33.65741012, -112.13465359999998 33.65385836)",transit,1,1,65,1900
10129567,35,10003117,10003096,0.507439871,"LINESTRING (-112.13465359999998 33.65385836, -112.1345978 33.64929508)",transit,1,1,65,1900
10129568,35,10003096,10003091,0.261254613,"LINESTRING (-112.1345978 33.64929508, -112.1345815 33.6469456)",transit,1,1,65,1900
10129569,35,10003091,10003073,0.393827887,"LINESTRING (-112.1345815 33.6469456, -112.1345642 33.64340385)",transit,1,1,65,1900
10129570,35,10003073,10003080,0.234527563,"LINESTRING (-112.1345642 33.64340385, -112.13454399999999 33.64129476)",transit,1,1,65,1900
10129571,35,10003080,10003065,0.269187653,"LINESTRING (-112.13454399999999 33.64129476, -112.13455659999998 33.63887392)",transit,1,1,65,1900
10129572,35,10003065,10003063,0.389113001,"LINESTRING (-112.13455659999998 33.63887392, -112.1340815 33.63539697)",transit,1,1,65,1900
10129573,35,10003063,10003106,0.40131894,"LINESTRING (-112.1340815 33.63539697, -112.13374830000001 33.6317985)",transit,1,1,65,1900
10129574,35,10003106,10003116,0.368118972,"LINESTRING (-112.13374830000001 33.6317985, -112.133784 33.62848806)",transit,1,1,65,1900
10129575,35,10003116,10003090,0.436965277,"LINESTRING (-112.133784 33.62848806, -112.13381470000002 33.62455842)",transit,1,1,65,1900
10129576,35,10003090,10003079,0.279867322,"LINESTRING (-112.13381470000002 33.62455842, -112.13384740000002 33.62204166)",transit,1,1,65,1900
10129577,35,10003079,10003062,0.537546823,"LINESTRING (-112.13384740000002 33.62204166, -112.13388909999998 33.61720751)",transit,1,1,65,1900
10129578,35,10003062,10003108,0.42428691,"LINESTRING (-112.13388909999998 33.61720751, -112.13390530000001 33.61339183)",transit,1,1,65,1900
10129579,35,10003108,10003115,0.369501033,"LINESTRING (-112.13390530000001 33.61339183, -112.13400619999999 33.61006989)",transit,1,1,65,1900
10129580,35,10003115,10003144,0.354378696,"LINESTRING (-112.13400619999999 33.61006989, -112.134 33.60688289)",transit,1,1,65,1900
10129581,35,10003144,10003113,0.420260685,"LINESTRING (-112.134 33.60688289, -112.13405859999999 33.60310371)",transit,1,1,65,1900
10129582,35,10003113,10003078,0.468617634,"LINESTRING (-112.13405859999999 33.60310371, -112.13409159999999 33.59888942)",transit,1,1,65,1900
10129583,35,10003078,10003070,0.338556408,"LINESTRING (-112.13409159999999 33.59888942, -112.1341463 33.59584505)",transit,1,1,65,1900
10129584,35,10003070,10003112,0.380684907,"LINESTRING (-112.1341463 33.59584505, -112.1341423 33.59242147)",transit,1,1,65,1900
10129585,35,10003112,10003074,0.416823089,"LINESTRING (-112.1341423 33.59242147, -112.13417350000002 33.58867298)",transit,1,1,65,1900
10129586,35,10003074,10003155,0.321504127,"LINESTRING (-112.13417350000002 33.58867298, -112.13421070000001 33.58578179)",transit,1,1,65,1900
10129587,35,10003155,10003107,0.506467259,"LINESTRING (-112.13421070000001 33.58578179, -112.13432350000001 33.58122799)",transit,1,1,65,1900
10129588,35,10003107,10005515,0.364074916,"LINESTRING (-112.13432350000001 33.58122799, -112.1334287 33.57803978)",transit,1,1,65,1900
10129589,35,10005515,10000238,0.380065794,"LINESTRING (-112.1334287 33.57803978, -112.1293261 33.57804271)",transit,1,1,65,1900
10129590,35,10000238,10000239,0.277525086,"LINESTRING (-112.1293261 33.57804271, -112.1271945 33.57628905)",transit,1,1,65,1900
10129591,35,10000239,10002743,0.24431768,"LINESTRING (-112.1271945 33.57628905, -112.1248947 33.57521374)",transit,1,1,65,1900
10129592,35,10002743,10002741,0.310801022,"LINESTRING (-112.1248947 33.57521374, -112.12324699999999 33.572779)",transit,1,1,65,1900
10129593,35,10002741,10005516,0.406702383,"LINESTRING (-112.12324699999999 33.572779, -112.12539950000001 33.57596671)",transit,1,1,65,1900
10129594,35,10005516,10005517,0.264649004,"LINESTRING (-112.12539950000001 33.57596671, -112.1276983 33.57737968)",transit,1,1,65,1900
10129595,35,10005517,10005514,0.189049826,"LINESTRING (-112.1276983 33.57737968, -112.1294864 33.57819899)",transit,1,1,65,1900
10129596,35,10005514,10006476,0.457589088,"LINESTRING (-112.1294864 33.57819899, -112.1343285 33.57738617)",transit,1,1,65,1900
10129597,35,10006476,10003093,0.278581476,"LINESTRING (-112.1343285 33.57738617, -112.13434620000001 33.57488087)",transit,1,1,65,1900
10129598,35,10003093,10003086,0.511925186,"LINESTRING (-112.13434620000001 33.57488087, -112.1343969 33.57027721)",transit,1,1,65,1900
10129599,35,10003086,10003081,0.386045824,"LINESTRING (-112.1343969 33.57027721, -112.1344492 33.56680569)",transit,1,1,65,1900
10129600,35,10003081,10003064,0.346115133,"LINESTRING (-112.1344492 33.56680569, -112.1343447 33.56369422)",transit,1,1,65,1900
10129601,35,10003064,10003069,0.412846842,"LINESTRING (-112.1343447 33.56369422, -112.1343656 33.55998144)",transit,1,1,65,1900
10129602,35,10003069,10003083,0.363525755,"LINESTRING (-112.1343656 33.55998144, -112.1343729 33.55671218)",transit,1,1,65,1900
10129603,35,10003083,10003102,0.477175957,"LINESTRING (-112.1343729 33.55671218, -112.13443240000001 33.55242112)",transit,1,1,65,1900
10129604,35,10003102,10003067,0.298662103,"LINESTRING (-112.13443240000001 33.55242112, -112.13440420000002 33.54973529)",transit,1,1,65,1900
10129605,35,10003067,10003104,0.475761252,"LINESTRING (-112.13440420000002 33.54973529, -112.1344213 33.54545669)",transit,1,1,65,1900
10129606,35,10003104,10003101,0.414863842,"LINESTRING (-112.1344213 33.54545669, -112.1344393 33.54172576)",transit,1,1,65,1900
10129607,35,10003101,10003089,0.39929554,"LINESTRING (-112.1344393 33.54172576, -112.13449779999999 33.53813514)",transit,1,1,65,1900
10129608,35,10003089,10003103,0.410213576,"LINESTRING (-112.13449779999999 33.53813514, -112.13440859999999 33.53444675)",transit,1,1,65,1900
10129609,35,10003103,10003094,0.395776467,"LINESTRING (-112.13440859999999 33.53444675, -112.13438119999999 33.53088752)",transit,1,1,65,1900
10129610,35,10003094,10003111,0.447507933,"LINESTRING (-112.13438119999999 33.53088752, -112.13437320000001 33.52686299)",transit,1,1,65,1900
10129611,35,10003111,10003068,0.360103747,"LINESTRING (-112.13437320000001 33.52686299, -112.13439270000002 33.52362454)",transit,1,1,65,1900
10129612,35,10003068,10003098,0.39920881,"LINESTRING (-112.13439270000002 33.52362454, -112.13435590000002 33.520034499999994)",transit,1,1,65,1900
10129613,35,10003098,10003097,0.411568825,"LINESTRING (-112.13435590000002 33.520034499999994, -112.1343423 33.51633319)",transit,1,1,65,1900
10129614,35,10003097,10003076,0.41902819,"LINESTRING (-112.1343423 33.51633319, -112.13430919999999 33.51256488)",transit,1,1,65,1900
10129615,35,10003076,10003071,0.407737342,"LINESTRING (-112.13430919999999 33.51256488, -112.13430890000002 33.50889801)",transit,1,1,65,1900
10129616,35,10003071,10003084,0.348954145,"LINESTRING (-112.13430890000002 33.50889801, -112.1343085 33.50575979)",transit,1,1,65,1900
10129617,35,10003084,10003072,0.424377601,"LINESTRING (-112.1343085 33.50575979, -112.1343318 33.50194332)",transit,1,1,65,1900
10129618,35,10003072,10003120,0.417526654,"LINESTRING (-112.1343318 33.50194332, -112.13435190000001 33.49818845)",transit,1,1,65,1900
10129619,35,10003120,10003100,0.217798213,"LINESTRING (-112.13435190000001 33.49818845, -112.13435790000001 33.49622975)",transit,1,1,65,1900
10129620,35,10003100,10003075,0.489500681,"LINESTRING (-112.13435790000001 33.49622975, -112.1343993 33.4918277)",transit,1,1,65,1900
10129621,35,10003075,10003105,0.515299788,"LINESTRING (-112.1343993 33.4918277, -112.13447520000001 33.48719393)",transit,1,1,65,1900
10129622,35,10003105,10003082,0.395712133,"LINESTRING (-112.13447520000001 33.48719393, -112.13445929999999 33.48363523)",transit,1,1,65,1900
10129623,35,10003082,10003114,0.392570627,"LINESTRING (-112.13445929999999 33.48363523, -112.13453349999999 33.4801053)",transit,1,1,65,1900
10129624,35,10003114,10003061,0.439059588,"LINESTRING (-112.13453349999999 33.4801053, -112.13450790000002 33.476156800000005)",transit,1,1,65,1900
10129625,35,10003061,10003085,0.385636169,"LINESTRING (-112.13450790000002 33.476156800000005, -112.13453419999999 33.47268876)",transit,1,1,65,1900
10129626,35,10003085,10003124,0.308158086,"LINESTRING (-112.13453419999999 33.47268876, -112.13455459999999 33.46991748)",transit,1,1,65,1900
10129627,35,10003124,10003095,0.503603914,"LINESTRING (-112.13455459999999 33.46991748, -112.1346472 33.46538912)",transit,1,1,65,1900
10129628,35,10003095,10003134,0.419549207,"LINESTRING (-112.1346472 33.46538912, -112.13463870000001 33.46161603)",transit,1,1,65,1900
10129629,35,10003134,10003109,0.389388511,"LINESTRING (-112.13463870000001 33.46161603, -112.1345824 33.45811449)",transit,1,1,65,1900
10129630,35,10003109,10003087,0.381595341,"LINESTRING (-112.1345824 33.45811449, -112.134592 33.45468273)",transit,1,1,65,1900
10129631,35,10003087,10003118,0.416701272,"LINESTRING (-112.134592 33.45468273, -112.134674 33.45093587)",transit,1,1,65,1900
10129632,35,10003118,10004173,0.401083542,"LINESTRING (-112.134674 33.45093587, -112.134622 33.447329100000005)",transit,1,1,65,1900
10129633,35,10004173,10004167,0.608410317,"LINESTRING (-112.134622 33.447329100000005, -112.13466640000001 33.44185766)",transit,1,1,65,1900
10129634,35,10004167,10004175,0.274794743,"LINESTRING (-112.13466640000001 33.44185766, -112.1346966 33.4393865)",transit,1,1,65,1900
10129635,35,10004175,10004164,0.323350513,"LINESTRING (-112.1346966 33.4393865, -112.1347459 33.43647883)",transit,1,1,65,1900
10129636,35,10004164,10004160,0.529284966,"LINESTRING (-112.1347459 33.43647883, -112.1346825 33.43171915)",transit,1,1,65,1900
10129637,35,10004160,10004161,0.275847905,"LINESTRING (-112.1346825 33.43171915, -112.1346602 33.42923846)",transit,1,1,65,1900
10129638,35,10004161,10004162,0.32372294,"LINESTRING (-112.1346602 33.42923846, -112.13465090000001 33.42632716)",transit,1,1,65,1900
10129639,35,10004162,10004169,0.480087487,"LINESTRING (-112.13465090000001 33.42632716, -112.1347055 33.42200987)",transit,1,1,65,1900
10129640,35,10004169,10004165,0.699673319,"LINESTRING (-112.1347055 33.42200987, -112.13448170000001 33.41572033)",transit,1,1,65,1900
10129641,35,10004165,10004163,1.067744689,"LINESTRING (-112.13448170000001 33.41572033, -112.1338845 33.40613082)",transit,1,1,65,1900
10129642,35,10004163,10004174,0.394198336,"LINESTRING (-112.1338845 33.40613082, -112.133744 33.40258765)",transit,1,1,65,1900
10129643,35,10004174,10004171,0.410317375,"LINESTRING (-112.133744 33.40258765, -112.13370649999999 33.39889771)",transit,1,1,65,1900
10129644,35,10004171,10004166,0.171630329,"LINESTRING (-112.13370649999999 33.39889771, -112.1337274 33.3973543)",transit,1,1,65,1900
10129645,35,10004166,10004172,0.646581705,"LINESTRING (-112.1337274 33.3973543, -112.13377890000001 33.39153961)",transit,1,1,65,1900
10129646,35,10004172,10004176,0.373799722,"LINESTRING (-112.13377890000001 33.39153961, -112.1337749 33.38817795)",transit,1,1,65,1900
10129647,35,10004176,10006493,0.404596348,"LINESTRING (-112.1337749 33.38817795, -112.13383200000001 33.38453964)",transit,1,1,65,1900
10129648,35,10006493,10004170,0.50692793,"LINESTRING (-112.13383200000001 33.38453964, -112.1338883 33.37998097)",transit,1,1,65,1900
10129649,35,10004170,10000007,0.283190606,"LINESTRING (-112.1338883 33.37998097, -112.133145 33.37751097)",transit,1,1,65,1900
10129650,35,10000007,10006485,0.783744401,"LINESTRING (-112.133145 33.37751097, -112.1247047 33.37756344)",transit,1,1,65,1900
10129651,35,10006485,10000013,0.302412129,"LINESTRING (-112.1247047 33.37756344, -112.1214479 33.37757473)",transit,1,1,65,1900
10129652,35,10000013,10000011,0.31944657,"LINESTRING (-112.1214479 33.37757473, -112.1180078 33.37754533)",transit,1,1,65,1900
10129653,35,10000011,10000001,0.049219006,"LINESTRING (-112.1180078 33.37754533, -112.117589 33.377274)",transit,1,1,65,1900
10129654,35,10000001,10006331,0.083649337,"LINESTRING (-112.117589 33.377274, -112.1169846 33.37783184)",transit,1,1,65,1900
10129655,35,10006331,10006334,0.43286181,"LINESTRING (-112.1169846 33.37783184, -112.1216463 33.37782045)",transit,1,1,65,1900
10129656,35,10006334,10006332,0.370157602,"LINESTRING (-112.1216463 33.37782045, -112.12563270000001 33.37780882)",transit,1,1,65,1900
10129657,35,10006332,10001238,0.740675946,"LINESTRING (-112.12563270000001 33.37780882, -112.13359229999999 33.37824542)",transit,1,1,65,1900
10129658,35,10001238,10001232,0.262006693,"LINESTRING (-112.13359229999999 33.37824542, -112.13360159999998 33.38060169)",transit,1,1,65,1900
10129659,35,10001232,10006475,0.523284226,"LINESTRING (-112.13360159999998 33.38060169, -112.1335247 33.38530726)",transit,1,1,65,1900
10129660,35,10006475,10007506,0.262240658,"LINESTRING (-112.1335247 33.38530726, -112.13350890000001 33.38766561)",transit,1,1,65,1900
10129661,35,10007506,10001280,0.553485469,"LINESTRING (-112.13350890000001 33.38766561, -112.13340579999999 33.39264248)",transit,1,1,65,1900
10129662,35,10001280,10001293,0.431194389,"LINESTRING (-112.13340579999999 33.39264248, -112.13348290000002 33.39651977)",transit,1,1,65,1900
10129663,35,10001293,10001233,0.367560109,"LINESTRING (-112.13348290000002 33.39651977, -112.13344550000001 33.39982517)",transit,1,1,65,1900
10129664,35,10001233,10002427,0.308388353,"LINESTRING (-112.13344550000001 33.39982517, -112.13348470000001 33.40259838)",transit,1,1,65,1900
10129665,35,10002427,10002428,0.514824545,"LINESTRING (-112.13348470000001 33.40259838, -112.13352909999999 33.40722816)",transit,1,1,65,1900
10129666,35,10002428,10002426,0.956553896,"LINESTRING (-112.13352909999999 33.40722816, -112.1342098 33.41581187)",transit,1,1,65,1900
10129667,35,10002426,10002434,0.811361974,"LINESTRING (-112.1342098 33.41581187, -112.1343998 33.42310689999999)",transit,1,1,65,1900
10129668,35,10002434,10002431,0.446123442,"LINESTRING (-112.1343998 33.42310689999999, -112.1344166 33.42711896)",transit,1,1,65,1900
10129669,35,10002431,10002430,0.596557373,"LINESTRING (-112.1344166 33.42711896, -112.1344537 33.43248384)",transit,1,1,65,1900
10129670,35,10002430,10002429,0.560762238,"LINESTRING (-112.1344537 33.43248384, -112.1344795 33.43752685)",transit,1,1,65,1900
10129671,35,10002429,10002432,0.273719911,"LINESTRING (-112.1344795 33.43752685, -112.1344436 33.43998829)",transit,1,1,65,1900
10129672,35,10002432,10002433,0.299710337,"LINESTRING (-112.1344436 33.43998829, -112.1344107 33.44268351)",transit,1,1,65,1900
10129673,35,10002433,10001290,0.605673902,"LINESTRING (-112.1344107 33.44268351, -112.1343785 33.448130400000004)",transit,1,1,65,1900
10129674,35,10001290,10001288,0.438051714,"LINESTRING (-112.1343785 33.448130400000004, -112.13433959999999 33.45206976)",transit,1,1,65,1900
10129675,35,10001288,10001260,0.399821471,"LINESTRING (-112.13433959999999 33.45206976, -112.13435020000001 33.45566543)",transit,1,1,65,1900
10129676,35,10001260,10001278,0.384363697,"LINESTRING (-112.13435020000001 33.45566543, -112.1343342 33.45912207)",transit,1,1,65,1900
10129677,35,10001278,10001292,0.270201573,"LINESTRING (-112.1343342 33.45912207, -112.134358 33.46155197)",transit,1,1,65,1900
10129678,35,10001292,10001267,0.532952358,"LINESTRING (-112.134358 33.46155197, -112.1343303 33.46634487)",transit,1,1,65,1900
10129679,35,10001267,10001276,0.370692776,"LINESTRING (-112.1343303 33.46634487, -112.13432040000002 33.46967858)",transit,1,1,65,1900
10129680,35,10001276,10001258,0.439687222,"LINESTRING (-112.13432040000002 33.46967858, -112.13428020000002 33.47363264)",transit,1,1,65,1900
10129681,35,10001258,10001289,0.405331905,"LINESTRING (-112.13428020000002 33.47363264, -112.13426670000001 33.47727786)",transit,1,1,65,1900
10129682,35,10001289,10001283,0.393592849,"LINESTRING (-112.13426670000001 33.47727786, -112.13416809999998 33.48081657)",transit,1,1,65,1900
10129683,35,10001283,10001255,0.401549875,"LINESTRING (-112.13416809999998 33.48081657, -112.1342119 33.48442761)",transit,1,1,65,1900
10129684,35,10001255,10001275,0.405500002,"LINESTRING (-112.1342119 33.48442761, -112.13418700000001 33.4880743)",transit,1,1,65,1900
10129685,35,10001275,10001252,0.489277796,"LINESTRING (-112.13418700000001 33.4880743, -112.134155 33.4924744)",transit,1,1,65,1900
10129686,35,10001252,10001234,0.492261219,"LINESTRING (-112.134155 33.4924744, -112.1340585 33.49690068)",transit,1,1,65,1900
10129687,35,10001234,10001263,0.221447372,"LINESTRING (-112.1340585 33.49690068, -112.1341054 33.49889182)",transit,1,1,65,1900
10129688,35,10001263,10001247,0.41848886,"LINESTRING (-112.1341054 33.49889182, -112.1340844 33.50265534)",transit,1,1,65,1900
10129689,35,10001247,10001257,0.435132252,"LINESTRING (-112.1340844 33.50265534, -112.1340747 33.50656857)",transit,1,1,65,1900
10129690,35,10001257,10001246,0.385190261,"LINESTRING (-112.1340747 33.50656857, -112.1340466 33.51003259)",transit,1,1,65,1900
10129691,35,10001246,10001231,0.38189061,"LINESTRING (-112.1340466 33.51003259, -112.13407720000001 33.51346692)",transit,1,1,65,1900
10129692,35,10001231,10001268,0.415615083,"LINESTRING (-112.13407720000001 33.51346692, -112.1340995 33.51720459)",transit,1,1,65,1900
10129693,35,10001268,10001269,0.38245242,"LINESTRING (-112.1340995 33.51720459, -112.13411869999999 33.52064403)",transit,1,1,65,1900
10129694,35,10001269,10001241,0.467107634,"LINESTRING (-112.13411869999999 33.52064403, -112.13410320000001 33.52484481)",transit,1,1,65,1900
10129695,35,10001241,10001279,0.363408322,"LINESTRING (-112.13410320000001 33.52484481, -112.13413529999998 33.52811291)",transit,1,1,65,1900
10129696,35,10001279,10001298,0.400473411,"LINESTRING (-112.13413529999998 33.52811291, -112.1341041 33.53171436)",transit,1,1,65,1900
10129697,35,10001298,10001272,0.367893477,"LINESTRING (-112.1341041 33.53171436, -112.1341685 33.53502247)",transit,1,1,65,1900
10129698,35,10001272,10001261,0.45044928,"LINESTRING (-112.1341685 33.53502247, -112.13410859999999 33.53907315)",transit,1,1,65,1900
10129699,35,10001261,10001270,0.384392434,"LINESTRING (-112.13410859999999 33.53907315, -112.1341899 33.54252941)",transit,1,1,65,1900
10129700,35,10001270,10001274,0.42239424,"LINESTRING (-112.1341899 33.54252941, -112.134171 33.54632806)",transit,1,1,65,1900
10129701,35,10001274,10001291,0.349698422,"LINESTRING (-112.134171 33.54632806, -112.13416540000001 33.54947297)",transit,1,1,65,1900
10129702,35,10001291,10001271,0.468225078,"LINESTRING (-112.13416540000001 33.54947297, -112.1340375 33.55368247)",transit,1,1,65,1900
10129703,35,10001271,10001256,0.418885583,"LINESTRING (-112.1340375 33.55368247, -112.1341264 33.55744887)",transit,1,1,65,1900
10129704,35,10001256,10001244,0.376978334,"LINESTRING (-112.1341264 33.55744887, -112.13408359999998 33.56083893)",transit,1,1,65,1900
10129705,35,10001244,10001237,0.374247002,"LINESTRING (-112.13408359999998 33.56083893, -112.13409890000001 33.56420459)",transit,1,1,65,1900
10129706,35,10001237,10001254,0.423220751,"LINESTRING (-112.13409890000001 33.56420459, -112.1340858 33.56801069)",transit,1,1,65,1900
10129707,35,10001254,10001259,0.347706585,"LINESTRING (-112.1340858 33.56801069, -112.13407609999999 33.57113768)",transit,1,1,65,1900
10129708,35,10001259,10001266,0.502094858,"LINESTRING (-112.13407609999999 33.57113768, -112.1340024 33.57565271)",transit,1,1,65,1900
10129709,35,10001266,10005515,0.270698869,"LINESTRING (-112.1340024 33.57565271, -112.1334287 33.57803978)",transit,1,1,65,1900
10129713,35,10002743,10007846,0.28789156,"LINESTRING (-112.1248947 33.57521374, -112.12350500000001 33.572897999999995)",transit,1,1,65,1900
10129714,35,10007846,10005516,0.383718279,"LINESTRING (-112.12350500000001 33.572897999999995, -112.12539950000001 33.57596671)",transit,1,1,65,1900
10129717,35,10005514,10001249,0.426325703,"LINESTRING (-112.1294864 33.57819899, -112.13398459999999 33.57900864)",transit,1,1,65,1900
10129718,35,10001249,10001277,0.375731179,"LINESTRING (-112.13398459999999 33.57900864, -112.13394140000001 33.58238748)",transit,1,1,65,1900
10129719,35,10001277,10001299,0.293631226,"LINESTRING (-112.13394140000001 33.58238748, -112.1339497 33.58502816)",transit,1,1,65,1900
10129720,35,10001299,10001250,0.506031826,"LINESTRING (-112.1339497 33.58502816, -112.13392320000001 33.58957896)",transit,1,1,65,1900
10129721,35,10001250,10001281,0.387462892,"LINESTRING (-112.13392320000001 33.58957896, -112.1338754 33.59306327)",transit,1,1,65,1900
10129722,35,10001281,10001245,0.434883252,"LINESTRING (-112.1338754 33.59306327, -112.13378290000001 33.59697351)",transit,1,1,65,1900
10129723,35,10001245,10001243,0.212523676,"LINESTRING (-112.13378290000001 33.59697351, -112.1338186 33.59888455)",transit,1,1,65,1900
10129724,35,10001243,10001282,0.58075989,"LINESTRING (-112.1338186 33.59888455, -112.13372849999999 33.60410691)",transit,1,1,65,1900
10129725,35,10001282,10001235,0.313957777,"LINESTRING (-112.13372849999999 33.60410691, -112.13372949999999 33.6069304)",transit,1,1,65,1900
10129726,35,10001235,10001285,0.483240884,"LINESTRING (-112.13372949999999 33.6069304, -112.1335985 33.61127492)",transit,1,1,65,1900
10129727,35,10001285,10001265,0.394386655,"LINESTRING (-112.1335985 33.61127492, -112.1336561 33.6148214)",transit,1,1,65,1900
10129728,35,10001265,10001295,0.377168382,"LINESTRING (-112.1336561 33.6148214, -112.1336433 33.61821334)",transit,1,1,65,1900
10129729,35,10001295,10001253,0.482314599,"LINESTRING (-112.1336433 33.61821334, -112.1335821 33.6225506)",transit,1,1,65,1900
10129730,35,10001253,10001264,0.373979517,"LINESTRING (-112.1335821 33.6225506, -112.1334648 33.62591246)",transit,1,1,65,1900
10129731,35,10001264,10001286,0.371739158,"LINESTRING (-112.1334648 33.62591246, -112.13352040000001 33.62925527)",transit,1,1,65,1900
10129732,35,10001286,10001242,0.425428131,"LINESTRING (-112.13352040000001 33.62925527, -112.1335432 33.63308119)",transit,1,1,65,1900
10129733,35,10001242,10001236,0.342939117,"LINESTRING (-112.1335432 33.63308119, -112.1338727 33.63615309)",transit,1,1,65,1900
10129734,35,10001236,10001239,0.432910752,"LINESTRING (-112.1338727 33.63615309, -112.1341799 33.64003794)",transit,1,1,65,1900
10129735,35,10001239,10001248,0.372006593,"LINESTRING (-112.1341799 33.64003794, -112.1342794 33.64338245)",transit,1,1,65,1900
10129736,35,10001248,10001296,0.494272165,"LINESTRING (-112.1342794 33.64338245, -112.13431070000001 33.64782747)",transit,1,1,65,1900
10129737,35,10001296,10001300,0.311228953,"LINESTRING (-112.13431070000001 33.64782747, -112.1343285 33.65062638)",transit,1,1,65,1900
10129738,35,10001300,10001287,0.512702135,"LINESTRING (-112.1343285 33.65062638, -112.13427549999999 33.65523701)",transit,1,1,65,1900
10129739,35,10001287,10001297,0.316620818,"LINESTRING (-112.13427549999999 33.65523701, -112.13439050000001 33.65808284)",transit,1,1,65,1900
10129740,35,10001297,10006644,0.501868686,"LINESTRING (-112.13439050000001 33.65808284, -112.1344394 33.66259607)",transit,1,1,65,1900
10129741,35,10006644,10006637,0.385760075,"LINESTRING (-112.1344394 33.66259607, -112.1344746 33.66606517)",transit,1,1,65,1900
10129742,35,10006637,10006636,0.546607317,"LINESTRING (-112.1344746 33.66606517, -112.13450559999998 33.67098086)",transit,1,1,65,1900
10129743,35,10006636,10006639,0.464222847,"LINESTRING (-112.13450559999998 33.67098086, -112.134553 33.67515553)",transit,1,1,65,1900
10129744,35,10006639,10006641,0.457206178,"LINESTRING (-112.134553 33.67515553, -112.1345864 33.67926719)",transit,1,1,65,1900
10129745,35,10006641,10006640,0.173047651,"LINESTRING (-112.1345864 33.67926719, -112.13459109999998 33.68082344)",transit,1,1,65,1900
10129746,35,10006640,10006638,0.410560541,"LINESTRING (-112.13459109999998 33.68082344, -112.1345585 33.684515600000005)",transit,1,1,65,1900
10129747,35,10006638,10006642,0.751356151,"LINESTRING (-112.1345585 33.684515600000005, -112.1346744 33.69127202)",transit,1,1,65,1900
10129748,35,10006642,10006645,0.335475475,"LINESTRING (-112.1346744 33.69127202, -112.1347072 33.6942889)",transit,1,1,65,1900
10129749,35,10006645,10006631,0.432829645,"LINESTRING (-112.1347072 33.6942889, -112.13442040000001 33.69817411)",transit,1,1,65,1900
10129750,35,10006631,10006633,0.375840843,"LINESTRING (-112.13442040000001 33.69817411, -112.13036770000001 33.698410700000004)",transit,1,1,65,1900
10129751,35,10006633,10006646,0.852268142,"LINESTRING (-112.13036770000001 33.698410700000004, -112.12176170000001 33.70114632)",transit,1,1,65,1900
10129752,35,10006646,10006634,0.720343251,"LINESTRING (-112.12176170000001 33.70114632, -112.1218318 33.70762426)",transit,1,1,65,1900
10129753,35,10006634,10006635,0.313548872,"LINESTRING (-112.1218318 33.70762426, -112.12176229999999 33.71044348)",transit,1,1,65,1900
10129754,35,10006635,10006629,1.013903105,"LINESTRING (-112.12176229999999 33.71044348, -112.11114029999999 33.71269529)",transit,1,1,65,1900
